replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,T_rec__delta_prop,T_rec__delta_rec,T_rec__total,T_rec__delta_int,T_rec_bounded__delta_prop,T_rec_bounded__delta_rec,T_rec_bounded__total,T_rec_bounded__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored
244,0.011044186024311398,0.01883724310571601,0.03096116780673859,0.0010797386767111838,0.022870923538560017,0.0,0.022870923538560017,0.0,0.0,150.0,150.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,False
245,0.006531587465916505,0.002454196917366397,0.0092613281086706,0.00027554372538769745,0.08381192401425008,0.0,0.08381192401425008,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,False
246,0.0022305771632979976,0.0028046990637268995,0.005339567911401798,0.0003042916843769006,0.018795986252653885,0.0,0.018795986252653885,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,False
247,0.014341149955412191,0.016619415230476692,0.0335821521563181,0.0026215869704292183,0.06618849387940373,0.0,0.06618849387940373,0.0,0.0,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,False
248,0.018594365477546698,0.006625378465013182,0.02707985639615279,0.0018601124535929103,0.04570263707693867,0.0,0.04570263707693867,0.0,0.0,70.0,80.0,10.0,0.0,70.0,80.0,10.0,0.0,0.0,0.0,0.0,False
249,0.008311778522853197,0.0011274013173185882,0.009868087121455996,0.0004289072812842104,0.023694823264294507,0.0,0.023694823264294507,0.0,0.0,10.0,20.0,10.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,False
250,0.005962056828444903,0.004280639824201397,0.011044454859198603,0.0008017582065523027,0.025821906484883417,0.0,0.025821906484883417,0.0,10.0,60.0,60.0,-10.0,10.0,60.0,60.0,-10.0,0.0,0.0,0.0,0.0,False
251,0.011568460358657398,0.00014509891853550783,0.0119263677969388,0.000212808519745894,0.07184458291862561,0.0,0.07184458291862561,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,False
252,0.004303970765837398,0.002387977253112697,0.0070672811107344025,0.00037533309178430785,0.007817583592026,0.0,0.007817583592026,0.0,10.0,30.0,30.0,-10.0,10.0,30.0,30.0,-10.0,0.0,0.0,0.0,0.0,False
253,0.015826770502172904,0.013882921811868093,0.032638046494397416,0.0029283541803564184,0.10475538299421439,0.0,0.10475538299421439,0.0,0.0,80.0,90.0,10.0,0.0,80.0,90.0,10.0,0.0,0.0,0.0,0.0,False
254,0.004278199505084498,0.0,0.004278199505084498,0.0,0.05848221405517218,0.0,0.05848221405517218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
255,0.025245128094921993,0.04861841962677718,0.07936590516003458,0.005502357438335409,0.0716108463809334,0.0,0.0716108463809334,0.0,0.0,290.0,300.0,10.0,0.0,290.0,300.0,10.0,0.0,0.0,0.0,0.0,False
256,0.0036642820624939974,0.0001405868951821973,0.0039161952078,0.00011132625012380548,0.03458682094778093,0.0,0.03458682094778093,0.0,10.0,10.0,10.0,-10.0,10.0,10.0,10.0,-10.0,0.0,0.0,0.0,0.0,False
257,0.0175620819167287,0.00900104815912059,0.027895368866250908,0.0013322387904016186,0.05535930969960101,0.0,0.05535930969960101,0.0,10.0,80.0,80.0,-10.0,10.0,80.0,80.0,-10.0,0.0,0.0,0.0,0.0,False
258,0.014313062698587814,0.014156104314769297,0.030131778214483013,0.001662611201125902,0.07320221587107023,0.0,0.07320221587107023,0.0,0.0,110.0,110.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,False
259,0.014327704911546585,0.011064089249728987,0.02678714383730879,0.0013953496760332196,0.0561386696796462,0.0,0.0561386696796462,0.0,0.0,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,False
260,0.023438085560582717,0.0062746654893187925,0.031169304896742994,0.0014565538468414851,0.04159622847053124,0.0,0.04159622847053124,0.0,0.0,50.0,60.0,10.0,0.0,50.0,60.0,10.0,0.0,0.0,0.0,0.0,False
261,0.010756354547625295,0.00018572512783639888,0.011199582479553896,0.0002575028040922023,0.09558592981108799,0.0,0.09558592981108799,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,False
262,0.02297666541650681,0.008579488300700794,0.0332273013629025,0.0016711476456948982,0.07802459625486347,0.0,0.07802459625486347,0.0,0.0,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,False
263,0.006666121698075803,0.0069897496656403935,0.014017534497071896,0.00036166313335569966,0.035502050498429916,0.0,0.035502050498429916,0.0,0.0,70.0,70.0,0.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,False
264,0.02914948144342419,0.016364815680218192,0.047166018686602196,0.0016517215629598125,0.10610440056689596,0.0,0.10610440056689596,0.0,0.0,150.0,160.0,10.0,0.0,150.0,160.0,10.0,0.0,0.0,0.0,0.0,False
265,0.0047931534708863036,0.0031654212053561018,0.008414239729533701,0.0004556650532912959,0.026803143515166383,0.0,0.026803143515166383,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,False
266,0.009189288613041295,0.0,0.009189288613041295,0.0,0.04682521634660436,0.0,0.04682521634660436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
267,0.008480932829191101,0.003154372279138784,0.01216749343561288,0.0005321883272829953,0.01264323620058072,0.0,0.01264323620058072,0.0,0.0,30.0,40.0,10.0,0.0,30.0,40.0,10.0,0.0,0.0,0.0,0.0,False
268,0.01145531892595869,0.0193674964814482,0.031933176885122205,0.001110361477715316,0.00847407868744171,0.0,0.00847407868744171,0.0,0.0,170.0,170.0,0.0,0.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,False
269,0.021376713074542808,0.015825606009978677,0.038894322024053574,0.001692002939532089,0.010993631217901978,0.0,0.010993631217901978,0.0,0.0,110.0,110.0,0.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,False
270,0.0037828244833188057,0.0016346127832082002,0.005647962720491395,0.00023052545396438917,-0.0009780273847388998,0.0,-0.0009780273847388998,0.0,10.0,20.0,20.0,-10.0,10.0,20.0,20.0,-10.0,0.0,0.0,0.0,0.0,False
271,0.009501930352312407,0.0026364298206548037,0.012495938366617707,0.0003575781936504957,0.07646411816346355,0.0,0.07646411816346355,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,False
272,0.009320355515181011,0.008084269897288304,0.01837188140608781,0.0009672559936184932,0.008280915036709469,0.0,0.008280915036709469,0.0,10.0,80.0,80.0,-10.0,10.0,80.0,80.0,-10.0,0.0,0.0,0.0,0.0,False
273,0.011045442907868998,0.006790533718237998,0.019555165622799797,0.0017191889966928012,0.2516105232706869,0.0,0.2516105232706869,0.0,0.0,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,False
274,0.010052712127263504,0.00040340170171850043,0.010730821820524102,0.00027470799154209746,0.038665443111990216,0.0,0.038665443111990216,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,False
275,0.0056875485354878005,0.00024918069883050203,0.006088448494109798,0.00015171925979149542,0.01624989192711651,0.0,0.01624989192711651,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,False
276,0.0080464254576475,0.002182143637010206,0.010702347679495294,0.00047377858483758917,0.019939265928536065,0.0,0.019939265928536065,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,False
277,0.0016411800717748004,0.00010788020654040054,0.0018499179258648982,0.00010085764754969723,0.010093705375070983,0.0,0.010093705375070983,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,False
278,0.005905634649444401,0.00012442635132550034,0.006213571069528301,0.0001835100687583996,0.022385448382287898,0.0,0.022385448382287898,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,False
279,0.0023707878672509022,0.0,0.0023707878672509022,0.0,0.004810254051001439,0.0,0.004810254051001439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
280,0.003816426800971509,0.0022045308252910123,0.006228040262500512,0.00020708263623799017,0.0040673369658646985,0.0,0.0040673369658646985,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,False
281,0.0066082294490381055,0.013723603106488402,0.0221344157687879,0.0018025832132613911,0.012902580070717928,0.0,0.012902580070717928,0.0,0.0,150.0,150.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,False
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
283,0.015728423144654294,0.0038559494643819053,0.020633695334015392,0.001049322724979193,0.05829855432256148,0.0,0.05829855432256148,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,False
284,0.016625039037871492,0.005592131862469402,0.02407686858776739,0.001859697687426498,0.0164718804654731,0.0,0.0164718804654731,0.0,10.0,60.0,70.0,0.0,10.0,60.0,70.0,0.0,0.0,0.0,0.0,0.0,False
285,0.009267437646876306,1.7879518072402845e-05,0.009362515438977204,7.719827402849488e-05,0.1131545889781237,0.0,0.1131545889781237,0.0,10.0,10.0,10.0,-10.0,10.0,10.0,10.0,-10.0,0.0,0.0,0.0,0.0,False
286,0.012462233919942112,0.0030361934883788855,0.015937504293070892,0.0004390768847498949,0.0019781849512874317,0.0,0.0019781849512874317,0.0,10.0,40.0,40.0,-10.0,10.0,40.0,40.0,-10.0,0.0,0.0,0.0,0.0,False
287,0.009894366383614905,0.0038437834890721057,0.014240302246908004,0.0005021523742209932,0.05546648425627465,0.0,0.05546648425627465,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,False
288,0.011811148148202416,0.0053994582891283005,0.018543446094511,0.0013328396571802847,0.017545586812168557,0.0,0.017545586812168557,0.0,0.0,50.0,60.0,10.0,0.0,50.0,60.0,10.0,0.0,0.0,0.0,0.0,False
289,0.013574424924061385,0.005781000762380889,0.02055941646402229,0.0012039907775800163,0.09428403595370949,0.0,0.09428403595370949,0.0,0.0,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,False
290,0.009515305610065708,0.0,0.009515305610065708,0.0,0.03546770157084661,0.0,0.03546770157084661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
291,0.0038158967050614945,0.0023461057967122945,0.006590804160778299,0.00042880165900451017,0.031538374849373996,0.0,0.031538374849373996,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,False
292,0.0006427217975703003,0.0,0.0006427217975703003,0.0,0.012163734654143499,0.0,0.012163734654143499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
293,0.010597760165363998,0.009994543314732401,0.02183424156194469,0.00124193808184829,0.10258790239905935,0.0,0.10258790239905935,0.0,0.0,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,False
294,0.0011459767299637977,0.002285634205516196,0.0035288438052242938,9.723286974430007e-05,0.009017864403404907,0.0,0.009017864403404907,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,False
295,0.016363668375548895,0.009942780529457101,0.02765864430291079,0.001352195397904793,0.034024795908444205,0.0,0.034024795908444205,0.0,0.0,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,False
296,0.007399139137313798,0.003402727119532295,0.011315434350458495,0.0005135680936124015,0.08020295776425823,0.0,0.08020295776425823,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,False
297,0.011467797396462392,0.0022820096061431927,0.014256894756492083,0.0005070877538864982,0.05139198865659855,0.0,0.05139198865659855,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,False
298,0.012398487111360795,0.0006287671627280972,0.0133174535087906,0.0002901992347017074,0.23341940583638576,0.0,0.23341940583638576,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,False
299,0.006295379297907001,0.0013018491675967012,0.0081122774814881,0.0005150490159843979,0.06158996593591459,0.0,0.06158996593591459,0.0,0.0,20.0,30.0,10.0,0.0,20.0,30.0,10.0,0.0,0.0,0.0,0.0,False
300,0.0133316053736885,0.0031982956892327025,0.0177722146316453,0.0012423135687240974,0.10595764191430229,0.0,0.10595764191430229,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,False
301,0.008831205556701104,3.0904647160004406e-05,0.0088931846695708,3.107446570969202e-05,0.19837635035459855,0.0,0.19837635035459855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
302,0.017960242134426596,0.00019489440242849432,0.018355698928991804,0.00020056239213671334,0.17628523855779932,0.0,0.17628523855779932,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,False
303,0.003267101141285398,0.005519522998371305,0.009327799343690001,0.0005411752040332986,0.0061443281911228165,0.0,0.0061443281911228165,0.0,0.0,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,False
304,0.011472484071844799,0.017489907093302795,0.03064126048610509,0.0016788693209574962,0.03132562898382141,0.0,0.03132562898382141,0.0,10.0,180.0,190.0,0.0,10.0,180.0,190.0,0.0,0.0,0.0,0.0,0.0,False
305,0.005059767655973803,0.0031388333665336027,0.0086804694432377,0.00048186842073029423,0.038529933403747996,0.0,0.038529933403747996,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,False
306,0.016334819453006078,0.003594204473268997,0.020569505711339586,0.0006404817850645117,0.04623164415779524,0.0,0.04623164415779524,0.0,10.0,40.0,50.0,0.0,10.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,False
307,0.011505132786974404,0.001886443270350091,0.013791746527999499,0.0004001704706750042,0.07178064204902901,0.0,0.07178064204902901,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,False
308,0.007963686222887303,0.0,0.007963686222887303,0.0,0.13905268750465893,0.0,0.13905268750465893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
309,0.023499203745711905,0.003700468328275308,0.028465024121311494,0.0012653520473242807,0.04850419744121193,0.0,0.04850419744121193,0.0,10.0,50.0,60.0,0.0,10.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,False
310,0.017927596139333285,0.013372884870233887,0.033535426754433495,0.0022349457448663235,0.060666997021242564,0.0,0.060666997021242564,0.0,10.0,110.0,120.0,0.0,10.0,110.0,120.0,0.0,0.0,0.0,0.0,0.0,False
311,0.010161264716376697,0.00047634086310209545,0.010964307019006789,0.000326701439527996,0.01696848669536688,0.0,0.01696848669536688,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,False
312,0.011611470495525494,0.0011315743170908915,0.013115901430344495,0.0003728566177281095,0.07330806701341969,0.0,0.07330806701341969,0.0,0.0,10.0,20.0,10.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,False
313,0.02016387382226481,0.007554693408493296,0.029083524996889293,0.0013649577661311862,0.06380143400625515,0.0,0.06380143400625515,0.0,0.0,60.0,70.0,10.0,0.0,60.0,70.0,10.0,0.0,0.0,0.0,0.0,False
314,0.024527251674738015,0.04625214299686592,0.07469873072457872,0.003919336052974787,0.059680884097403575,0.0,0.059680884097403575,0.0,10.0,270.0,270.0,-10.0,10.0,270.0,270.0,-10.0,0.0,0.0,0.0,0.0,False
315,0.023308181336831102,0.02634672927493542,0.053866191822184606,0.004211281210418083,0.09510179262369656,0.0,0.09510179262369656,0.0,0.0,180.0,190.0,10.0,0.0,180.0,190.0,10.0,0.0,0.0,0.0,0.0,False
316,0.008853787200908708,0.0002593136365754978,0.009414430266731416,0.0003013294292472102,0.027996264241497704,0.0,0.027996264241497704,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,False
317,0.017722768611144774,0.011924949728717299,0.030369441788380885,0.0007217234485188129,0.08459011459889931,0.0,0.08459011459889931,0.0,0.0,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,False
318,0.009265076325196603,0.0003232451210117976,0.009811146408325797,0.0002228249621173961,0.07834990088062288,0.0,0.07834990088062288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
319,0.016145612151916122,0.04420013970718231,0.06492486583054541,0.004579113971446974,0.051179318523159045,0.0,0.051179318523159045,0.0,10.0,270.0,270.0,-10.0,10.0,270.0,270.0,-10.0,0.0,0.0,0.0,0.0,False
320,0.0137628900491987,0.0238958332005641,0.03922094855808242,0.0015622253083196203,0.007993382936251514,0.0,0.007993382936251514,0.0,0.0,180.0,190.0,10.0,0.0,180.0,190.0,10.0,0.0,0.0,0.0,0.0,False
321,0.0084444224987269,0.0,0.0084444224987269,0.0,0.16467526516444864,0.0,0.16467526516444864,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,False
322,0.015851909508122,0.0065723558583603015,0.023316688376356795,0.0008924230098744934,0.13882574803811454,0.0,0.13882574803811454,0.0,0.0,70.0,80.0,10.0,0.0,70.0,80.0,10.0,0.0,0.0,0.0,0.0,False
323,0.017081062363245997,0.019205180867722604,0.03825975185834071,0.0019735086273721114,0.05628967444585298,0.0,0.05628967444585298,0.0,0.0,140.0,140.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,False
324,0.019059352352837705,0.0022061037933800015,0.022249150629019512,0.0009836944828018057,0.09128153543947382,0.0,0.09128153543947382,0.0,0.0,20.0,30.0,10.0,0.0,20.0,30.0,10.0,0.0,0.0,0.0,0.0,False
325,0.0064750607295224055,0.0009883278223115008,0.007746563929515796,0.00028317537768188933,0.01879031134446013,0.0,0.01879031134446013,0.0,0.0,10.0,20.0,10.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,False
326,0.007398387980187507,0.0021730748370562963,0.009879853070625305,0.00030839025338150194,0.030273905730667572,0.0,0.030273905730667572,0.0,10.0,30.0,30.0,-10.0,10.0,30.0,30.0,-10.0,0.0,0.0,0.0,0.0,False
327,0.019434795651678896,0.008331164767183305,0.0296000535883474,0.0018340931694851986,0.13642734094680498,0.0,0.13642734094680498,0.0,0.0,80.0,90.0,10.0,0.0,80.0,90.0,10.0,0.0,0.0,0.0,0.0,False
328,0.0061591434234151005,0.002544352309225395,0.009111364605128403,0.00040786887248790704,0.025991487036979732,0.0,0.025991487036979732,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,False
329,0.017804568221546108,0.03403156381062061,0.05551511659618952,0.003678984564022797,0.05427226168858068,0.0,0.05427226168858068,0.0,0.0,230.0,240.0,10.0,0.0,230.0,240.0,10.0,0.0,0.0,0.0,0.0,False
330,0.011666226953867202,0.0010078824700746059,0.013085744697136407,0.00041163527319459936,0.04855170886378318,0.0,0.04855170886378318,0.0,0.0,10.0,20.0,10.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,False
331,0.014953082269973897,0.005228234979875804,0.0218135096370108,0.0016321923871610994,0.05501344874217762,0.0,0.05501344874217762,0.0,0.0,70.0,70.0,0.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,False
332,0.0022757987972116048,0.00018997590361450462,0.0025832639873951055,0.0001174892865689961,0.0071557694000838334,0.0,0.0071557694000838334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
333,0.019052135722724794,0.024434035442997687,0.04606135921161458,0.0025751880458921017,0.0973397794556693,0.0,0.0973397794556693,0.0,0.0,150.0,160.0,10.0,0.0,150.0,160.0,10.0,0.0,0.0,0.0,0.0,False
334,0.003687774192694001,0.0,0.003687774192694001,0.0,0.030179895728930484,0.0,0.030179895728930484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
335,0.0095703734609721,0.001174422290434296,0.011223534164470195,0.00047873841306379783,0.032998114595696904,0.0,0.032998114595696904,0.0,0.0,10.0,20.0,10.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,False
336,0.013719196707833892,0.0009413323889396891,0.015006885448102289,0.00034635635132870823,0.027886730481838984,0.0,0.027886730481838984,0.0,10.0,10.0,20.0,0.0,10.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,False
337,0.01370689973500619,0.0238192767395774,0.03939686587519578,0.001870689400612191,0.009524839347154423,0.0,0.009524839347154423,0.0,0.0,190.0,190.0,0.0,0.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,False
338,0.015361616648842502,0.0017991748971772012,0.0177731281372992,0.0006123365912794956,0.13800382518623378,0.0,0.13800382518623378,0.0,10.0,20.0,30.0,0.0,10.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,False
339,0.009469565628896504,0.002144517738230406,0.012057176900070798,0.000443093532943889,0.03529153339485269,0.0,0.03529153339485269,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,False
340,0.005022781570940001,0.0,0.005022781570940001,0.0,0.0363255166153752,0.0,0.0363255166153752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
341,0.007705880069203197,0.00016981074972069465,0.00808582126521909,0.00021013044629519806,0.013143709507100976,0.0,0.013143709507100976,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,False
342,0.013038497282386194,0.005544326349497891,0.0201709029885406,0.001588079356656516,0.04977083177298647,0.0,0.04977083177298647,0.0,0.0,50.0,60.0,10.0,0.0,50.0,60.0,10.0,0.0,0.0,0.0,0.0,False
343,0.011993854827745384,0.002137579007973303,0.014799296531681702,0.0006678626959630146,0.015761352919517746,0.0,0.015761352919517746,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,False
344,0.0074684194043102,0.002754751678939807,0.010650881969274911,0.00042771088602490404,0.00853851931791394,0.0,0.00853851931791394,0.0,0.0,20.0,30.0,10.0,0.0,20.0,30.0,10.0,0.0,0.0,0.0,0.0,False
345,0.012371971401654719,0.020541487242470707,0.03661169307021622,0.0036982344260907962,0.021921048249716413,0.0,0.021921048249716413,0.0,0.0,140.0,150.0,10.0,0.0,140.0,150.0,10.0,0.0,0.0,0.0,0.0,False
346,0.0021674345939753994,0.00020431136309950054,0.0025030488253955027,0.00013130286832060273,0.008013053454701213,0.0,0.008013053454701213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
347,0.007294297321002202,0.003145588330545103,0.010959351196182306,0.0005194655446350005,0.06311441308718957,0.0,0.06311441308718957,0.0,0.0,40.0,50.0,10.0,0.0,40.0,50.0,10.0,0.0,0.0,0.0,0.0,False
348,0.012891098017821512,0.0007975491107981014,0.01389275161143172,0.00020410448281210636,0.021587750078988943,0.0,0.021587750078988943,0.0,10.0,10.0,20.0,0.0,10.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,False
349,0.0050920320085018,0.00025610290490449966,0.005675124392590304,0.00032698947918400473,0.007215942790625596,0.0,0.007215942790625596,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,False
350,0.014827292464231784,0.0036214858167059882,0.01926987534244859,0.0008210970615108171,0.027230826337308223,0.0,0.027230826337308223,0.0,0.0,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,False
351,0.0156078085394349,0.005146252942180796,0.0218900410460727,0.0011359795644570042,0.1113733961515111,0.0,0.1113733961515111,0.0,0.0,40.0,50.0,10.0,0.0,40.0,50.0,10.0,0.0,0.0,0.0,0.0,False
352,0.0104714472700035,0.0070477143111166984,0.01800888551386201,0.0004897239327418118,0.07719380632095652,0.0,0.07719380632095652,0.0,0.0,70.0,70.0,0.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,False
353,0.013012926534687691,0.0332982074563212,0.049285232259485806,0.0029740982684769157,0.06882768251815075,0.0,0.06882768251815075,0.0,0.0,240.0,240.0,0.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.0,False
354,0.0028322155676251994,0.0006870427167925998,0.0037602292015963996,0.0002409709171786005,0.0409462570481105,0.0,0.0409462570481105,0.0,0.0,10.0,20.0,10.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,False
355,0.0177212991032005,0.0002629033794580016,0.018208770257186313,0.00022456777452781185,0.03252207185481204,0.0,0.03252207185481204,0.0,10.0,10.0,20.0,0.0,10.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,False
356,0.0035600862266425004,7.662650602409393e-05,0.0036705935146945923,3.3880782027997935e-05,0.0030867073047101123,0.0,0.0030867073047101123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
357,0.017111072615796724,0.006061298733366416,0.024159878623908504,0.000987507274745364,0.018607030006433822,0.0,0.018607030006433822,0.0,0.0,50.0,60.0,10.0,0.0,50.0,60.0,10.0,0.0,0.0,0.0,0.0,False
358,0.01407383482888891,0.022296686826186796,0.03849519840806079,0.002124676752985083,0.03812387496053515,0.0,0.03812387496053515,0.0,0.0,150.0,150.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,False
359,0.016012676790425104,6.181916236371043e-05,0.0162030028933821,0.00012850694059328427,0.03394932654257199,0.0,0.03394932654257199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
360,0.0035322487877931,0.0013278228162834985,0.005117338973369398,0.0002572673692927997,0.02770657179200009,0.0,0.02770657179200009,0.0,10.0,30.0,30.0,-10.0,10.0,30.0,30.0,-10.0,0.0,0.0,0.0,0.0,False
361,0.006007502706312,0.001786189222346496,0.008413972793627898,0.0006202808649694025,0.04083410968345719,0.0,0.04083410968345719,0.0,0.0,20.0,30.0,10.0,0.0,20.0,30.0,10.0,0.0,0.0,0.0,0.0,False
362,0.012604836843399594,0.0009828410082432931,0.014093902154132198,0.0005062243024893109,0.12402306191734869,0.0,0.12402306191734869,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,False
363,0.014328753551458906,0.0027981186270392977,0.018049078785365907,0.0009222066068677037,0.07833663266923008,0.0,0.07833663266923008,0.0,0.0,30.0,40.0,10.0,0.0,30.0,40.0,10.0,0.0,0.0,0.0,0.0,False
