R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,replication,arm_check,loss_T3062,loss_T6125,loss_T9188,loss_T12250,loss_T15312,loss_T18375,loss_T21438,loss_T24500
0.9647351106798132,0.0352648893201866,0.6121050306633256,0.3878949693366744,360.0,2880.0,False,24260.0,0.0,0.9999999999999976,00,operational,120,0,0.2818132067348567,0.1411748020170801,0.0941165346780541,0.070529778640371,0.0564330364692718,0.0470326504270309,0.0403168356670352,0.0352648893201866
0.959850061321402,0.040149938678598,0.7061091159334991,0.2938908840665008,360.0,2880.0,False,24260.0,0.0,0.9999999999999976,10,operational,120,10,0.320925419695647,0.160730963664315,0.1071539757762108,0.0802998773571936,0.0642503917456325,0.0535478224074925,0.0459017031089894,0.040149938678598
0.962465020402457,0.037534979597543,0.6121050306633256,0.3878949693366744,360.0,3210.0,False,24260.0,0.0,0.9999999999999976,01,operational,120,1,0.2951659558530095,0.1502625817221833,0.1001750544814563,0.0750699591950838,0.0600657740130492,0.0500602613032002,0.0429121325310217,0.037534979597543
0.9526082495005952,0.0473917504994048,0.7061091159334991,0.2938908840665008,360.0,3300.0,False,24260.0,0.0,0.9999999999999976,11,operational,120,11,0.3723524733617777,0.189721876999244,0.1264812513328301,0.0947835009988071,0.0758391827064269,0.0632061996317584,0.0541809560072519,0.0473917504994048
0.958799091065858,0.0412009089341419,0.6062688230265036,0.3937311769734963,360.0,2730.0,False,24260.0,0.0,0.9999999999999974,00,operational,150,0,0.3298761139001995,0.1649382792298089,0.1099588528198736,0.0824018178682813,0.0659322187385014,0.0549494974897367,0.0471032323325465,0.0412009089341419
0.9554846467662846,0.0445153532337153,0.6101805505756739,0.3898194494243261,360.0,2730.0,False,24260.0,0.0,0.9999999999999974,10,operational,150,10,0.3564133312567737,0.1782068879454212,0.1188045919636151,0.0890307064674281,0.0712361955732203,0.0593699594026135,0.0508924943642565,0.0445153532337153
0.9556577970208792,0.0443422029791208,0.6062688230265036,0.3937311769734963,360.0,3680.0,False,24260.0,0.0,0.9999999999999974,01,operational,150,1,0.3287952321399298,0.1775137210765376,0.1183424807176927,0.088684405958239,0.0709591099273961,0.0591390295584347,0.0506945391035209,0.0443422029791208
0.95009296111277,0.0499070388872299,0.6101805505756739,0.3898194494243261,360.0,3830.0,False,24260.0,0.0,0.9999999999999974,11,operational,150,11,0.3629269437232044,0.199791250447236,0.1331941669648249,0.0998140777744571,0.0798643012891646,0.0665608303068654,0.0570565773559087,0.0499070388872299
0.976345456155709,0.023654543844291,0.4155888978162152,0.5844111021837848,360.0,2200.0,False,24260.0,0.0,0.9999999999999974,00,operational,180,0,0.1893909556160365,0.0946954778080195,0.0631303185386806,0.0473090876885793,0.0378534503060159,0.0315479762757275,0.027043225580267,0.023654543844291
0.9757645410531974,0.0242354589468025,0.4352089863067897,0.5647910136932103,360.0,2200.0,False,24260.0,0.0,0.9999999999999974,10,operational,180,10,0.1940420732668648,0.0970210366334337,0.0646806910889566,0.0484709178936024,0.0387830662440653,0.0323227405659579,0.0277073609051169,0.0242354589468025
0.97249310979898,0.0275068902010199,0.4155888978162152,0.5844111021837848,360.0,2580.0,False,24260.0,0.0,0.9999999999999974,01,operational,180,1,0.2202349049479109,0.1101174526021141,0.0734116350680771,0.0550137804020371,0.0440182109683189,0.0366858361418058,0.0314474479666346,0.0275068902010199
0.9719527440064456,0.0280472559935542,0.4352089863067897,0.5647910136932103,360.0,2580.0,False,24260.0,0.0,0.9999999999999974,11,operational,180,11,0.2245613630907523,0.1122806816735346,0.0748537877823574,0.056094511987106,0.0448829374162021,0.037406519969628,0.0320652250042965,0.0280472559935542
0.961644792957672,0.0383552070423278,0.6135978647432613,0.3864021352567387,360.0,2780.0,False,24260.0,0.0,0.9999999999999974,00,operational,210,0,0.3070865970497839,0.1535461719831676,0.1023641146554459,0.0767104140846532,0.0613783522231882,0.0511541955654337,0.0438498633941683,0.0383552070423278
0.9606357546097998,0.0393642453902002,0.6135978647432613,0.3864021352567387,360.0,2780.0,False,24260.0,0.0,0.9999999999999974,10,operational,210,10,0.315165498262136,0.1575856228855975,0.1050570819237326,0.0787284907803977,0.0629930772083527,0.0524999462199179,0.0450034536658842,0.0393642453902002
0.9530632547880682,0.0469367452119318,0.6135978647432613,0.3864021352567387,360.0,3460.0,False,24260.0,0.0,0.9999999999999974,01,operational,210,1,0.3592298681986833,0.1879003689039675,0.1252669126026458,0.0938734904238609,0.0751110553685374,0.062599360788912,0.0536607679744434,0.0469367452119318
0.9541973056400268,0.045802694359973,0.6135978647432613,0.3864021352567387,360.0,3430.0,False,24260.0,0.0,0.9999999999999974,11,operational,210,11,0.3511917587510482,0.1833604594475967,0.1222403062983987,0.0916053887199435,0.0732962777151742,0.0610868814272904,0.0523642562678176,0.045802694359973
0.9787032720988024,0.0212967279011976,0.429115682025402,0.5708843179745979,360.0,2270.0,False,24260.0,0.0,0.9999999999999976,00,operational,240,0,0.170513017509573,0.0852565087547876,0.0568376725031926,0.0425934558023929,0.0340803287772256,0.0284033660086734,0.0243476357246541,0.0212967279011976
0.9776600447337394,0.0223399552662606,0.4461018114534034,0.5538981885465966,360.0,2270.0,False,24260.0,0.0,0.9999999999999976,10,operational,240,10,0.178865654909587,0.0894328274547946,0.0596218849698638,0.0446799105325189,0.0357497651223622,0.0297947144269663,0.0255403128335688,0.0223399552662606
0.9765977921205506,0.0234022078794493,0.429115682025402,0.5708843179745979,360.0,2520.0,False,24260.0,0.0,0.9999999999999976,01,operational,240,1,0.1873706186292766,0.093685309321318,0.0624568728808794,0.0468044157588963,0.0374496468351723,0.0312114367472234,0.0267547406927906,0.0234022078794493
0.9743383600998636,0.0256616399001362,0.4461018114534034,0.5538981885465966,360.0,2630.0,False,24260.0,0.0,0.9999999999999976,11,operational,240,11,0.2054608373811164,0.1027304211688389,0.0684869474458933,0.05132327980027,0.041065328383626,0.0342248327465064,0.0293378524289934,0.0256616399001362
0.9374714021004544,0.0625285978995454,0.7487969844665434,0.2512030155334566,360.0,3830.0,False,24260.0,0.0,0.9999999999999974,00,operational,270,0,0.4698466096857712,0.2503187334213748,0.1668791556142507,0.1250571957990881,0.1000620933075661,0.0833941561534484,0.0714862645141789,0.0625285978995454
0.9355698073277372,0.0644301926722629,0.7520480048889289,0.2479519951110711,360.0,3830.0,False,24260.0,0.0,0.9999999999999974,10,operational,270,10,0.4837343031649206,0.2579313268742472,0.1719542179161658,0.1288603853445232,0.1031051417681527,0.0859303059591958,0.0736602762702023,0.0644301926722629
0.9213060283469376,0.0786939716530624,0.7487969844665434,0.2512030155334566,360.0,4890.0,False,24260.0,0.0,0.9999999999999974,01,operational,270,1,0.5269939978044831,0.3150330564542453,0.2100220376361644,0.1573879433061222,0.1259309147942524,0.104953854409364,0.0899674430937949,0.0786939716530624
0.0662862320490211,0.9337137679509788,0.7520480048889289,0.2479519951110711,360.0,,True,24260.0,1.0,0.0507230432006392,11,operational,270,11,0.8246697258216394,0.8869733413115573,0.9077412131408252,0.9181505791025968,0.924371788492022,0.9285203902895428,0.931484230397804,0.9337137679509788
0.9461711591759542,0.0538288408240458,0.6240722080898372,0.3759277919101628,360.0,3620.0,False,24260.0,0.0,0.9999999999999976,00,operational,1,0,0.4085010443528692,0.2154912745406993,0.1436608496938003,0.1076576816480894,0.0861402090260681,0.071791322819222,0.0615402053284701,0.0538288408240458
0.9427920585147916,0.0572079414852084,0.6543668547044736,0.3456331452955264,360.0,3620.0,False,24260.0,0.0,0.9999999999999976,10,operational,1,10,0.4346000874377362,0.229018719997968,0.1526791466653128,0.1144158829704146,0.0915476529319129,0.0762980166786931,0.0654033862056743,0.0572079414852084
0.9380392363846368,0.061960763615363,0.6240722080898372,0.3759277919101628,360.0,5350.0,False,24260.0,0.0,0.9999999999999976,01,operational,1,1,0.34495217630484,0.2480455406170507,0.1653636937447012,0.1239215272307237,0.0991534100964318,0.0826368377014904,0.0708370839279695,0.061960763615363
0.8145965850997196,0.1854034149002804,0.6543668547044736,0.3456331452955264,360.0,,True,24260.0,1.0,0.8504660360830044,11,operational,1,11,0.409932112267484,0.2931289882781845,0.2452639801577882,0.2212728658835649,0.2069344569993259,0.1973729159632925,0.1905419690075452,0.1854034149002804
0.9640271461604636,0.0359728538395365,0.599568483732559,0.400431516267441,360.0,2630.0,False,24260.0,0.0,0.9999999999999976,00,operational,31,0,0.2880179434882343,0.14400897370402,0.0960059824693474,0.0719457076790707,0.0575659646681008,0.0479768600472853,0.0411262211417936,0.0359728538395365
0.961404408876836,0.038595591123164,0.6419814986580801,0.3580185013419199,360.0,2630.0,False,24260.0,0.0,0.9999999999999976,10,operational,31,10,0.3090169838303583,0.1545084938754044,0.1030056625836037,0.0771911822463257,0.0617630295569888,0.0514747949111324,0.0441246842052035,0.038595591123164
0.958215067507828,0.0417849324921719,0.599568483732559,0.400431516267441,360.0,3320.0,False,24260.0,0.0,0.9999999999999976,01,operational,31,1,0.3239026975866357,0.1672762820356489,0.1115175213571,0.0835698649843417,0.0668668090175176,0.0557284075154164,0.0477709214212882,0.0417849324921719
0.954818807915007,0.045181192084993,0.6419814986580801,0.3580185013419199,360.0,3370.0,False,24260.0,0.0,0.9999999999999976,11,operational,31,11,0.3488043200145814,0.1808724192944912,0.1205816128629949,0.0903623841699837,0.072301711697081,0.0602579861775892,0.0516537193692171,0.045181192084993
0.9804014051192864,0.0195985948807136,0.3669149355866843,0.6330850644133157,360.0,2260.0,False,24260.0,0.0,0.9999999999999976,00,operational,61,0,0.1569168544370667,0.0784584272185358,0.0523056181456912,0.0391971897614247,0.0313628722780837,0.0261385723776521,0.0224062330647446,0.0195985948807136
0.977546221773514,0.022453778226486,0.4259910827956042,0.5740089172043957,360.0,2270.0,False,24260.0,0.0,0.9999999999999976,10,operational,61,10,0.1797769825323046,0.0898884912661546,0.0599256608441038,0.0449075564529698,0.0359319115969227,0.0299465196814858,0.0256704417428326,0.022453778226486
0.977915378626005,0.022084621373995,0.3669149355866843,0.6330850644133157,360.0,2670.0,False,24260.0,0.0,0.9999999999999976,01,operational,61,1,0.1768181546760497,0.0884106574612476,0.0589404383074991,0.0441692427479877,0.0353411641843799,0.0294541765739174,0.025248400544231,0.022084621373995
0.9745530321848114,0.0254469678151886,0.4259910827956042,0.5740089172043957,360.0,2810.0,False,24260.0,0.0,0.9999999999999976,11,operational,61,11,0.2036953620154891,0.1018710312862872,0.0679140208575258,0.0508939356303749,0.0407217969609472,0.0339385253931469,0.0290924270402294,0.0254469678151886
0.9656419997531448,0.0343580002468553,0.4673462473497715,0.5326537526502285,360.0,2940.0,False,24260.0,0.0,0.9999999999999976,00,operational,91,0,0.2736057862924744,0.1375442820339726,0.0916961880226492,0.0687160004937081,0.0549817770116222,0.045823135876317,0.0392800282803521,0.0343580002468553
0.9641893891497212,0.0358106108502789,0.4948070202291589,0.5051929797708411,360.0,2940.0,False,24260.0,0.0,0.9999999999999976,10,operational,91,10,0.2852361046290075,0.143359471541142,0.0955729810274287,0.0716212217005554,0.0573063334965259,0.0477604771819172,0.0409407356897726,0.0358106108502789
0.9553205388426824,0.0446794611573176,0.4673462473497715,0.5326537526502285,360.0,3790.0,False,24260.0,0.0,0.9999999999999976,01,operational,91,1,0.3248789499958388,0.1788638559402348,0.1192425706268238,0.0893589223146328,0.0714988111269928,0.059588829523912,0.0510801119157384,0.0446794611573176
0.9359115677655272,0.0640884322344729,0.4948070202291589,0.5051929797708411,360.0,3370.0,False,24260.0,0.0,0.9999999999999976,11,operational,91,11,0.5014220076735463,0.2565631682589121,0.1710421121726087,0.1281768644689433,0.1025582357769147,0.0854745013470098,0.0732695562176658,0.0640884322344729
0.9714443397152774,0.0285556602847225,0.4010462181519652,0.5989537818480348,360.0,2760.0,False,24260.0,0.0,0.9999999999999976,00,operational,121,0,0.2286299095833421,0.1143159602901404,0.0762106401934277,0.0571113205694427,0.0456965171114096,0.0380845768631294,0.0326464618280772,0.0285556602847225
0.9676371652959976,0.0323628347040022,0.46413235436908,0.5358676456309199,360.0,2760.0,False,24260.0,0.0,0.9999999999999976,10,operational,121,10,0.2591121884305041,0.1295570997137275,0.0863713998091524,0.0647256694080021,0.0517889908718508,0.0431621910859031,0.0369990410755037,0.0323628347040022
0.9640239968247396,0.0359760031752603,0.4010462181519652,0.5989537818480348,360.0,3620.0,False,24260.0,0.0,0.9999999999999976,01,operational,121,1,0.2657747513364724,0.1440215813388625,0.0960143875592423,0.0719520063505186,0.0575710044280772,0.0479810603045109,0.0411298216422713,0.0359760031752603
0.8653667616547963,0.1346332383452037,0.46413235436908,0.5358676456309199,360.0,,True,24260.0,1.0,0.8893731202250903,11,operational,121,11,0.3000866643016091,0.2067307662082762,0.1746961373971541,0.1586395969154976,0.1490433255601613,0.1426440700292484,0.1380723200442611,0.1346332383452037
0.9844457451186892,0.0155542548813107,0.5305260568188782,0.4694739431811218,360.0,1280.0,False,24260.0,0.0,0.9999999999999976,00,operational,151,0,0.1245357008470793,0.0622678504235409,0.0415119002823614,0.0311085097626192,0.0248908716258714,0.0207446513114915,0.0177825125801263,0.0155542548813107
0.9844457451186892,0.0155542548813107,0.5305260568188782,0.4694739431811218,360.0,1280.0,False,24260.0,0.0,0.9999999999999976,10,operational,151,10,0.1245357008470793,0.0622678504235409,0.0415119002823614,0.0311085097626192,0.0248908716258714,0.0207446513114915,0.0177825125801263,0.0155542548813107
0.9831371497732792,0.0168628502267207,0.5305260568188782,0.4694739431811218,360.0,1410.0,False,24260.0,0.0,0.9999999999999976,01,operational,151,1,0.1350130165211132,0.0675065082605578,0.0450043388403726,0.033725700453439,0.026984966071498,0.0224899200084182,0.0192785735209822,0.0168628502267207
0.9831371497732792,0.0168628502267207,0.5305260568188782,0.4694739431811218,360.0,1410.0,False,24260.0,0.0,0.9999999999999976,11,operational,151,11,0.1350130165211132,0.0675065082605578,0.0450043388403726,0.033725700453439,0.026984966071498,0.0224899200084182,0.0192785735209822,0.0168628502267207
0.9870760201638052,0.0129239798361948,0.3705164649438663,0.6294835350561336,360.0,1350.0,False,24260.0,0.0,0.9999999999999976,00,operational,181,0,0.1034763091459881,0.0517381545729953,0.0344921030486643,0.0258479596723874,0.0206817443492327,0.0172366633634599,0.0147754319172547,0.0129239798361948
0.9861773798406986,0.0138226201593013,0.4183143028552373,0.5816856971447627,360.0,1350.0,False,24260.0,0.0,0.9999999999999976,10,operational,181,10,0.1106713051970044,0.0553356525985034,0.0368904350656695,0.0276452403186004,0.0221198036513954,0.0184351765869824,0.0158028088615433,0.0138226201593013
0.9852225320261278,0.0147774679738722,0.3705164649438663,0.6294835350561336,360.0,1640.0,False,24260.0,0.0,0.9999999999999976,01,operational,181,1,0.1183163285489604,0.0591581642744815,0.0394387761829884,0.0295549359477421,0.0236478096250717,0.0197086535307488,0.0168944454204322,0.0147774679738722
0.923293960035761,0.0767060399642389,0.4183143028552373,0.5816856971447627,360.0,,True,24260.0,1.0,0.93592348784348,11,operational,181,11,0.1651952805516578,0.1146358963540888,0.0977827682882325,0.0893355677719582,0.0842870563295519,0.0809204659556009,0.0785153096968426,0.0767060399642389
0.9939260845982484,0.0060739154017516,0.1832452350107333,0.8167547649892667,360.0,1150.0,False,24260.0,0.0,0.9999999999999976,00,operational,211,0,0.0486310220074714,0.0243155110037369,0.0162103406691588,0.0121478308035009,0.0097198515573411,0.0081007581569352,0.0069440470062018,0.0060739154017516
0.9933140458471288,0.0066859541528713,0.2366379831485471,0.7633620168514529,360.0,1150.0,False,24260.0,0.0,0.9999999999999976,10,operational,211,10,0.0535313322697045,0.0267656661348534,0.0178437774232365,0.0133719083057403,0.0106992734647501,0.00891703194041,0.007643764663805,0.0066859541528713
0.9935820303380332,0.0064179696619667,0.1832452350107333,0.8167547649892667,360.0,1240.0,False,24260.0,0.0,0.9999999999999976,01,operational,211,1,0.051385704809847,0.0256928524049248,0.0171285682699506,0.012835939323931,0.0102704282637599,0.0085596220314736,0.0073373894875491,0.0064179696619667
0.9929388928100554,0.0070611071899445,0.2366379831485471,0.7633620168514529,360.0,1250.0,False,24260.0,0.0,0.9999999999999976,11,operational,211,11,0.0565350085469251,0.0282675042734638,0.0188450028489765,0.0141222143798867,0.0112996163392307,0.0094173721368332,0.0080726610431,0.0070611071899445
0.938655296735672,0.061344703264328,0.767060720248588,0.232939279751412,360.0,3660.0,False,24260.0,0.0,0.9999999999999976,00,operational,241,0,0.4657424937615531,0.2455792859437897,0.1637195239625273,0.1226894065286537,0.0981675525784465,0.0818152003253143,0.0701327685476449,0.061344703264328
0.9371025846409032,0.0628974153590966,0.7687504067266582,0.2312495932733418,360.0,3660.0,False,24260.0,0.0,0.9999999999999976,10,operational,241,10,0.4765800992152398,0.2517952085453961,0.1678634723635982,0.1257948307181908,0.1006522976027334,0.0838860466139277,0.0719079176993868,0.0628974153590966
0.9307940420505384,0.0692059579494616,0.767060720248588,0.232939279751412,360.0,4760.0,False,24260.0,0.0,0.9999999999999976,01,operational,241,1,0.4502006346558687,0.2770499950591121,0.1846999967060755,0.1384119158989208,0.1107476139622331,0.0922997261710285,0.0791202039086235,0.0692059579494616
0.8032038481809967,0.1967961518190033,0.7687504067266582,0.2312495932733418,360.0,,True,24260.0,1.0,0.8506156213344933,11,operational,241,11,0.4798525010775337,0.3391864117146363,0.2759190673649264,0.2442079249725003,0.225255602849744,0.2126172824358208,0.2035882257145347,0.1967961518190033
0.9687121109691732,0.0312878890308268,0.4237162082035576,0.5762837917964424,360.0,2700.0,False,24260.0,0.0,0.9999999999999976,00,operational,271,0,0.2505075213680285,0.1252538041266683,0.0835025360844463,0.062575778061651,0.0500687969467821,0.0417285400792183,0.0357701017851257,0.0312878890308268
0.9668780798301496,0.0331219201698502,0.4330546365508078,0.5669453634491922,360.0,2700.0,False,24260.0,0.0,0.9999999999999976,10,operational,271,10,0.2651917576118358,0.1325959222485762,0.0883972814990516,0.0662438403396981,0.0530037259413004,0.0441745805204853,0.0378668709361327,0.0331219201698502
0.9639690312392792,0.0360309687607208,0.4237162082035576,0.5762837917964424,360.0,3470.0,False,24260.0,0.0,0.9999999999999976,01,operational,271,1,0.2736986188731186,0.1442416233068001,0.0961610822045342,0.0720619375214393,0.0576589637255152,0.0480543676993818,0.0411926614389945,0.0360309687607208
0.644791811739054,0.355208188260946,0.4330546365508078,0.5669453634491922,360.0,,True,24260.0,1.0,0.6473701151331305,11,operational,271,11,0.3732731636756518,0.3629515242712606,0.3595109778031301,0.3577864916550225,0.3567558439233602,0.3560685584191216,0.35557754856985,0.355208188260946
0.9693671393254456,0.0306328606745543,0.6230672862217694,0.3769327137782306,360.0,2500.0,False,24260.0,0.0,0.9999999999999976,00,operational,2,0,0.2452631001680719,0.1226315500860359,0.0817543667240248,0.0612657213491064,0.0490205804393574,0.0408549312208257,0.0350212359555098,0.0306328606745543
0.9677066244950064,0.0322933755049936,0.6504028151922738,0.3495971848077262,360.0,2500.0,False,24260.0,0.0,0.9999999999999976,10,operational,2,10,0.2585580718496935,0.1292790359268468,0.0861860239512319,0.064586751009985,0.0516778380060305,0.0430695536130828,0.0369196313519523,0.0322933755049936
0.964236394409919,0.0357636055900809,0.6230672862217694,0.3769327137782306,360.0,3010.0,False,24260.0,0.0,0.9999999999999976,01,operational,2,1,0.2839636642540789,0.143171296888389,0.0954475312589268,0.0715272111801595,0.057231112799279,0.0476977864429488,0.0408869965915528,0.0357636055900809
0.9630495752799464,0.0369504247200537,0.6504028151922738,0.3495971848077262,360.0,3040.0,False,24260.0,0.0,0.9999999999999976,11,operational,2,11,0.2927050544336942,0.1479224519021689,0.09861496793478,0.0739008494401051,0.0591303334840821,0.0492806426587536,0.0422438360075274,0.0369504247200537
0.962017144973044,0.0379828550269558,0.7092157799826242,0.2907842200173757,360.0,2850.0,False,24260.0,0.0,0.9999999999999976,00,operational,32,0,0.3038881229997852,0.1520555470850283,0.1013703647233532,0.0759657100539092,0.0607824917152447,0.0506575910811325,0.0434241693028657,0.0379828550269558
0.9592168150893304,0.0407831849106695,0.7592401476664694,0.2407598523335306,360.0,2850.0,False,24260.0,0.0,0.9999999999999976,10,operational,32,10,0.3263090546946404,0.1632660180247321,0.108844012016489,0.0815663698213368,0.0652637511633825,0.0543923805286549,0.0466256663701072,0.0407831849106695
0.9492909194049428,0.0507090805950571,0.7092157799826242,0.2907842200173757,360.0,3700.0,False,24260.0,0.0,0.9999999999999976,01,operational,32,1,0.3801440743183099,0.2030020383298785,0.1353346922199197,0.1014181611901119,0.081147777568836,0.0676305103200264,0.0579735172458653,0.0507090805950571
0.949708210319168,0.0502917896808319,0.7592401476664694,0.2407598523335306,360.0,3740.0,False,24260.0,0.0,0.9999999999999976,11,operational,32,11,0.3737150755743973,0.2013315109771795,0.1342210073181204,0.1005835793616615,0.0804800030816695,0.0670739709951206,0.0574964464386549,0.0502917896808319
0.9944954724046826,0.0055045275953173,0.2494101611725575,0.7505898388274425,360.0,900.0,False,24260.0,0.0,0.9999999999999976,00,operational,62,0,0.044072198067067,0.0220360990335347,0.0146907326890238,0.0110090551906323,0.0088086823047196,0.0073413677781851,0.0062930903446228,0.0055045275953173
0.9942165257892082,0.0057834742107918,0.2495665609579846,0.7504334390420153,360.0,900.0,False,24260.0,0.0,0.9999999999999976,10,operational,62,10,0.046305594171356,0.023152797085679,0.0154351980571202,0.0115669484215812,0.0092550697690646,0.0077133978314852,0.0066119980478017,0.0057834742107918
0.994165957917034,0.0058340420829661,0.2494101611725575,0.7505898388274425,360.0,970.0,False,24260.0,0.0,0.9999999999999976,01,operational,62,1,0.0467104676577189,0.0233552338288606,0.0155701558859079,0.0116680841659297,0.0093359915762673,0.0077808400126651,0.0066698101275157,0.0058340420829661
0.9935416648334304,0.0064583351665695,0.2495665609579846,0.7504334390420153,360.0,1020.0,False,24260.0,0.0,0.9999999999999976,11,operational,62,11,0.0517088926734985,0.0258544463367503,0.0172362975578344,0.0129166703331369,0.0103350236173047,0.0086134573533445,0.0073835376379349,0.0064583351665695
0.9912436661562688,0.0087563338437312,0.3604299704450466,0.6395700295549533,360.0,1000.0,False,24260.0,0.0,0.9999999999999976,00,operational,92,0,0.0701079016899882,0.0350539508449954,0.023369300563331,0.01751266768746,0.0140124218923183,0.0116782895575068,0.0100107409786004,0.0087563338437312
0.9907740314181342,0.0092259685818657,0.4130444131663098,0.5869555868336902,360.0,1000.0,False,24260.0,0.0,0.9999999999999976,10,operational,92,10,0.0738680491031574,0.03693402455158,0.0246226830343873,0.0184519371637292,0.0147639601734613,0.0123046396437505,0.0105476542349838,0.0092259685818657
0.9906431257119738,0.0093568742880262,0.3604299704450466,0.6395700295549533,360.0,1130.0,False,24260.0,0.0,0.9999999999999976,01,operational,92,1,0.0749161503452918,0.0374580751726471,0.0249720501150988,0.0187137485760502,0.0149734435046782,0.0124792280923585,0.0106973131151019,0.0093568742880262
