R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,q_prop,kappa_prop,q_rec,kappa_rec,replication,psi_prop,psi_rec
0.9552375360189027,0.04476246398109729,0.3975000000000001,0.6024999999999999,44.0,164.0,False,876.0,0.0,1.0,01,operational,0.6,0.6,0.6,0.6,3,0.36,0.36
0.9445408881379354,0.05545911186206465,0.44715625000000003,0.55284375,56.0,173.0,False,876.0,0.0,1.0,11,operational,0.6,0.6,0.6,0.6,3,0.36,0.36
0.9565138888888889,0.043486111111111114,0.3975000000000001,0.6024999999999999,44.0,159.0,False,876.0,0.0,1.0,00,operational,0.6,0.8,0.6,0.8,3,0.48,0.48
0.9466931333333334,0.05330686666666662,0.46929999999999994,0.5307000000000001,54.0,160.0,False,876.0,0.0,1.0,10,operational,0.6,0.8,0.6,0.8,3,0.48,0.48
0.954703220925926,0.045296779074074034,0.3975000000000001,0.6024999999999999,44.0,165.0,False,876.0,0.0,1.0,01,operational,0.6,0.8,0.6,0.8,3,0.48,0.48
0.8688594858841413,0.1311405141158587,0.46929999999999994,0.5307000000000001,54.0,,True,876.0,1.0,0.9099999999999999,11,operational,0.6,0.8,0.6,0.8,3,0.48,0.48
0.9565138888888889,0.043486111111111114,0.3975000000000001,0.6024999999999999,44.0,159.0,False,876.0,0.0,1.0,00,operational,0.6,1.0,0.6,1.0,3,0.6,0.6
0.9437765208333334,0.05622347916666659,0.48724999999999996,0.51275,52.0,160.0,False,876.0,0.0,1.0,10,operational,0.6,1.0,0.6,1.0,3,0.6,0.6
0.9540440268518519,0.045955973148148144,0.3975000000000001,0.6024999999999999,44.0,168.0,False,876.0,0.0,1.0,01,operational,0.6,1.0,0.6,1.0,3,0.6,0.6
0.7714119195397651,0.22858808046023493,0.48724999999999996,0.51275,52.0,,True,876.0,1.0,0.7950000000000002,11,operational,0.6,1.0,0.6,1.0,3,0.6,0.6
0.9565138888888889,0.043486111111111114,0.3975000000000001,0.6024999999999999,44.0,159.0,False,876.0,0.0,1.0,00,operational,0.8,0.2,0.8,0.2,3,0.16000000000000003,0.16000000000000003
0.9548433132523148,0.04515668674768525,0.3975000000000001,0.6024999999999999,44.0,159.0,False,876.0,0.0,1.0,10,operational,0.8,0.2,0.8,0.2,3,0.16000000000000003,0.16000000000000003
0.9552889367725671,0.0447110632274329,0.3975000000000001,0.6024999999999999,44.0,163.0,False,876.0,0.0,1.0,01,operational,0.8,0.2,0.8,0.2,3,0.16000000000000003,0.16000000000000003
0.9532197878677695,0.04678021213223049,0.3975000000000001,0.6024999999999999,44.0,164.0,False,876.0,0.0,1.0,11,operational,0.8,0.2,0.8,0.2,3,0.16000000000000003,0.16000000000000003
0.9565138888888889,0.043486111111111114,0.3975000000000001,0.6024999999999999,44.0,159.0,False,876.0,0.0,1.0,00,operational,0.8,0.4,0.8,0.4,3,0.32000000000000006,0.32000000000000006
0.9506088444444444,0.04939115555555562,0.427875,0.572125,56.0,160.0,False,876.0,0.0,1.0,10,operational,0.8,0.4,0.8,0.4,3,0.32000000000000006,0.32000000000000006
0.9537490499691358,0.04625095003086421,0.3975000000000001,0.6024999999999999,44.0,167.0,False,876.0,0.0,1.0,01,operational,0.8,0.4,0.8,0.4,3,0.32000000000000006,0.32000000000000006
0.9449710212491964,0.05502897875080359,0.427875,0.572125,56.0,174.0,False,876.0,0.0,1.0,11,operational,0.8,0.4,0.8,0.4,3,0.32000000000000006,0.32000000000000006
0.9565138888888889,0.043486111111111114,0.3975000000000001,0.6024999999999999,44.0,159.0,False,876.0,0.0,1.0,00,operational,0.8,0.6,0.8,0.6,3,0.48,0.48
0.946467867361111,0.05353213263888901,0.48684375,0.51315625,56.0,160.0,False,876.0,0.0,1.0,10,operational,0.8,0.6,0.8,0.6,3,0.48,0.48
0.9516369547918164,0.048363045208183575,0.3975000000000001,0.6024999999999999,44.0,173.0,False,876.0,0.0,1.0,01,operational,0.8,0.6,0.8,0.6,3,0.48,0.48
0.9329677618230754,0.06703223817692461,0.48684375,0.51315625,56.0,190.0,False,876.0,0.0,1.0,11,operational,0.8,0.6,0.8,0.6,3,0.48,0.48
0.9565138888888889,0.043486111111111114,0.3975000000000001,0.6024999999999999,44.0,159.0,False,876.0,0.0,1.0,00,operational,0.8,0.8,0.8,0.8,3,0.6400000000000001,0.6400000000000001
0.9423693694444445,0.057630630555555507,0.5233000000000001,0.47669999999999985,54.0,160.0,False,876.0,0.0,1.0,10,operational,0.8,0.8,0.8,0.8,3,0.6400000000000001,0.6400000000000001
0.9485527079111734,0.05144729208882659,0.3975000000000001,0.6024999999999999,44.0,181.0,False,876.0,0.0,1.0,01,operational,0.8,0.8,0.8,0.8,3,0.6400000000000001,0.6400000000000001
0.790309493438234,0.20969050656176602,0.5233000000000001,0.47669999999999985,54.0,,True,876.0,1.0,0.82,11,operational,0.8,0.8,0.8,0.8,3,0.6400000000000001,0.6400000000000001
0.9565138888888889,0.043486111111111114,0.3975000000000001,0.6024999999999999,44.0,159.0,False,876.0,0.0,1.0,00,operational,0.8,1.0,0.8,1.0,3,0.8,0.8
0.9382376145833334,0.061762385416666565,0.5569374999999999,0.4430625000000001,56.0,160.0,False,876.0,0.0,1.0,10,operational,0.8,1.0,0.8,1.0,3,0.8,0.8
0.9483785336337668,0.051621466366233215,0.3975000000000001,0.6024999999999999,44.0,186.0,False,876.0,0.0,1.0,01,operational,0.8,1.0,0.8,1.0,3,0.8,0.8
0.6193256241184685,0.3806743758815315,0.5569374999999999,0.4430625000000001,56.0,,True,876.0,1.0,0.6250000000000001,11,operational,0.8,1.0,0.8,1.0,3,0.8,0.8
0.9565138888888889,0.043486111111111114,0.3975000000000001,0.6024999999999999,44.0,159.0,False,876.0,0.0,1.0,00,operational,1.0,0.2,1.0,0.2,3,0.2,0.2
0.9548403183449075,0.04515968165509254,0.3975000000000001,0.6024999999999999,44.0,160.0,False,876.0,0.0,1.0,10,operational,1.0,0.2,1.0,0.2,3,0.2,0.2
0.9552791581949692,0.044720841805030775,0.3975000000000001,0.6024999999999999,44.0,163.0,False,876.0,0.0,1.0,01,operational,1.0,0.2,1.0,0.2,3,0.2,0.2
0.9531723503241599,0.04682764967584008,0.3975000000000001,0.6024999999999999,44.0,164.0,False,876.0,0.0,1.0,11,operational,1.0,0.2,1.0,0.2,3,0.2,0.2
0.9565138888888889,0.043486111111111114,0.3975000000000001,0.6024999999999999,44.0,159.0,False,876.0,0.0,1.0,00,operational,1.0,0.4,1.0,0.4,3,0.4,0.4
0.9497749981481481,0.05022500185185186,0.427875,0.572125,56.0,160.0,False,876.0,0.0,1.0,10,operational,1.0,0.4,1.0,0.4,3,0.4,0.4
0.9537278714991904,0.04627212850080964,0.3975000000000001,0.6024999999999999,44.0,167.0,False,876.0,0.0,1.0,01,operational,1.0,0.4,1.0,0.4,3,0.4,0.4
0.9437214300391009,0.05627856996089908,0.427875,0.572125,56.0,175.0,False,876.0,0.0,1.0,11,operational,1.0,0.4,1.0,0.4,3,0.4,0.4
0.9565138888888889,0.043486111111111114,0.3975000000000001,0.6024999999999999,44.0,159.0,False,876.0,0.0,1.0,00,operational,1.0,0.6,1.0,0.6,3,0.6,0.6
0.9448480006944444,0.05515199930555559,0.48684375,0.51315625,56.0,160.0,False,876.0,0.0,1.0,10,operational,1.0,0.6,1.0,0.6,3,0.6,0.6
0.9516048073234901,0.048395192676509935,0.3975000000000001,0.6024999999999999,44.0,173.0,False,876.0,0.0,1.0,01,operational,1.0,0.6,1.0,0.6,3,0.6,0.6
0.930178945799232,0.069821054200768,0.48684375,0.51315625,56.0,193.0,False,876.0,0.0,1.0,11,operational,1.0,0.6,1.0,0.6,3,0.6,0.6
0.9565138888888889,0.043486111111111114,0.3975000000000001,0.6024999999999999,44.0,159.0,False,876.0,0.0,1.0,00,operational,1.0,0.8,1.0,0.8,3,0.8,0.8
0.9399651027777778,0.06003489722222222,0.5233000000000001,0.47669999999999985,54.0,160.0,False,876.0,0.0,1.0,10,operational,1.0,0.8,1.0,0.8,3,0.8,0.8
0.9485115361151882,0.051488463884811764,0.3975000000000001,0.6024999999999999,44.0,181.0,False,876.0,0.0,1.0,01,operational,1.0,0.8,1.0,0.8,3,0.8,0.8
0.7872800524188099,0.21271994758119006,0.5233000000000001,0.47669999999999985,54.0,,True,876.0,1.0,0.82,11,operational,1.0,0.8,1.0,0.8,3,0.8,0.8
0.9565138888888889,0.043486111111111114,0.3975000000000001,0.6024999999999999,44.0,159.0,False,876.0,0.0,1.0,00,operational,1.0,1.0,1.0,1.0,3,1.0,1.0
0.9350489479166667,0.0649510520833333,0.5569374999999999,0.4430625000000001,56.0,160.0,False,876.0,0.0,1.0,10,operational,1.0,1.0,1.0,1.0,3,1.0,1.0
0.9483231006944444,0.051676899305555635,0.3975000000000001,0.6024999999999999,44.0,186.0,False,876.0,0.0,1.0,01,operational,1.0,1.0,1.0,1.0,3,1.0,1.0
0.5859830935126774,0.4140169064873226,0.5569374999999999,0.4430625000000001,56.0,,True,876.0,1.0,0.5900000000000001,11,operational,1.0,1.0,1.0,1.0,3,1.0,1.0
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.2,0.2,0.2,0.2,4,0.04000000000000001,0.04000000000000001
0.9289872174074074,0.07101278259259258,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,10,operational,0.2,0.2,0.2,0.2,4,0.04000000000000001,0.04000000000000001
0.9291586808542011,0.07084131914579894,0.48749999999999993,0.5125000000000001,44.0,214.0,False,876.0,0.0,1.0,01,operational,0.2,0.2,0.2,0.2,4,0.04000000000000001,0.04000000000000001
0.9286220027060529,0.07137799729394712,0.48749999999999993,0.5125000000000001,44.0,214.0,False,876.0,0.0,1.0,11,operational,0.2,0.2,0.2,0.2,4,0.04000000000000001,0.04000000000000001
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.2,0.4,0.2,0.4,4,0.08000000000000002,0.08000000000000002
0.9280833237037037,0.07191667629629628,0.49749999999999983,0.5025000000000002,54.0,213.0,False,876.0,0.0,1.0,10,operational,0.2,0.4,0.2,0.4,4,0.08000000000000002,0.08000000000000002
0.9287700938271605,0.07122990617283953,0.48749999999999993,0.5125000000000001,44.0,215.0,False,876.0,0.0,1.0,01,operational,0.2,0.4,0.2,0.4,4,0.08000000000000002,0.08000000000000002
0.9273129404938272,0.07268705950617282,0.49749999999999983,0.5025000000000002,54.0,215.0,False,876.0,0.0,1.0,11,operational,0.2,0.4,0.2,0.4,4,0.08000000000000002,0.08000000000000002
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.2,0.6,0.2,0.6,4,0.12,0.12
0.9271747425,0.07282525750000002,0.5024999999999998,0.49750000000000016,47.0,213.0,False,876.0,0.0,1.0,10,operational,0.2,0.6,0.2,0.6,4,0.12,0.12
0.9282732387352083,0.07172676126479172,0.48749999999999993,0.5125000000000001,44.0,216.0,False,876.0,0.0,1.0,01,operational,0.2,0.6,0.2,0.6,4,0.12,0.12
0.9258748934574306,0.07412510654256943,0.5024999999999998,0.49750000000000016,47.0,217.0,False,876.0,0.0,1.0,11,operational,0.2,0.6,0.2,0.6,4,0.12,0.12
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.2,0.8,0.2,0.8,4,0.16000000000000003,0.16000000000000003
0.9262716196296296,0.07372838037037044,0.5075,0.49250000000000005,44.0,213.0,False,876.0,0.0,1.0,10,operational,0.2,0.8,0.2,0.8,4,0.16000000000000003,0.16000000000000003
0.9276978040493827,0.07230219595061727,0.48749999999999993,0.5125000000000001,44.0,218.0,False,876.0,0.0,1.0,01,operational,0.2,0.8,0.2,0.8,4,0.16000000000000003,0.16000000000000003
0.9243484207160494,0.07565157928395061,0.5075,0.49250000000000005,44.0,218.0,False,876.0,0.0,1.0,11,operational,0.2,0.8,0.2,0.8,4,0.16000000000000003,0.16000000000000003
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.2,1.0,0.2,1.0,4,0.2,0.2
0.9253510523148147,0.07464894768518526,0.5125,0.4875000000000001,44.0,213.0,False,876.0,0.0,1.0,10,operational,0.2,1.0,0.2,1.0,4,0.2,0.2
0.9270685645061728,0.07293143549382719,0.48749999999999993,0.5125000000000001,44.0,220.0,False,876.0,0.0,1.0,01,operational,0.2,1.0,0.2,1.0,4,0.2,0.2
0.9227286186728395,0.0772713813271605,0.5125,0.4875000000000001,44.0,220.0,False,876.0,0.0,1.0,11,operational,0.2,1.0,0.2,1.0,4,0.2,0.2
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.4,0.2,0.4,0.2,4,0.08000000000000002,0.08000000000000002
0.9282189644290123,0.0717810355709877,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,10,operational,0.4,0.2,0.4,0.2,4,0.08000000000000002,0.08000000000000002
0.9289586900987654,0.07104130990123458,0.48749999999999993,0.5125000000000001,44.0,214.0,False,876.0,0.0,1.0,01,operational,0.4,0.2,0.4,0.2,4,0.08000000000000002,0.08000000000000002
0.9274264922434814,0.07257350775651861,0.48749999999999993,0.5125000000000001,44.0,215.0,False,876.0,0.0,1.0,11,operational,0.4,0.2,0.4,0.2,4,0.08000000000000002,0.08000000000000002
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.4,0.4,0.4,0.4,4,0.16000000000000003,0.16000000000000003
0.9260936209876544,0.07390637901234565,0.5005,0.4995000000000001,54.0,213.0,False,876.0,0.0,1.0,10,operational,0.4,0.4,0.4,0.4,4,0.16000000000000003,0.16000000000000003
0.9283512679012346,0.07164873209876543,0.48749999999999993,0.5125000000000001,44.0,216.0,False,876.0,0.0,1.0,01,operational,0.4,0.4,0.4,0.4,4,0.16000000000000003,0.16000000000000003
0.9237962716986242,0.07620372830137578,0.5005,0.4995000000000001,54.0,219.0,False,876.0,0.0,1.0,11,operational,0.4,0.4,0.4,0.4,4,0.16000000000000003,0.16000000000000003
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.4,0.6,0.4,0.6,4,0.24,0.24
0.9239828550925927,0.0760171449074073,0.52264375,0.47735625000000004,56.0,213.0,False,876.0,0.0,1.0,10,operational,0.4,0.6,0.4,0.6,4,0.24,0.24
0.9275844987667127,0.07241550123328733,0.48749999999999993,0.5125000000000001,44.0,218.0,False,876.0,0.0,1.0,01,operational,0.4,0.6,0.4,0.6,4,0.24,0.24
0.9190324906373801,0.08096750936261987,0.52264375,0.47735625000000004,56.0,225.0,False,876.0,0.0,1.0,11,operational,0.4,0.6,0.4,0.6,4,0.24,0.24
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.4,0.8,0.4,0.8,4,0.32000000000000006,0.32000000000000006
0.9218856586419754,0.07811434135802464,0.5415,0.4585,55.0,213.0,False,876.0,0.0,1.0,10,operational,0.4,0.8,0.4,0.8,4,0.32000000000000006,0.32000000000000006
0.9267283722938063,0.07327162770619366,0.48749999999999993,0.5125000000000001,44.0,221.0,False,876.0,0.0,1.0,01,operational,0.4,0.8,0.4,0.8,4,0.32000000000000006,0.32000000000000006
0.8842220323816552,0.1157779676183448,0.5415,0.4585,55.0,,True,876.0,1.0,0.9550000000000001,11,operational,0.4,0.8,0.4,0.8,4,0.32000000000000006,0.32000000000000006
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.4,1.0,0.4,1.0,4,0.4,0.4
0.9197839830246913,0.08021601697530867,0.5549999999999999,0.4450000000000001,52.0,213.0,False,876.0,0.0,1.0,10,operational,0.4,1.0,0.4,1.0,4,0.4,0.4
0.9257582077094825,0.07424179229051753,0.48749999999999993,0.5125000000000001,44.0,223.0,False,876.0,0.0,1.0,01,operational,0.4,1.0,0.4,1.0,4,0.4,0.4
0.824005652777778,0.17599434722222196,0.5549999999999999,0.4450000000000001,52.0,,True,876.0,1.0,0.8800000000000001,11,operational,0.4,1.0,0.4,1.0,4,0.4,0.4
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.6,0.2,0.6,0.2,4,0.12,0.12
0.9273967278819444,0.07260327211805562,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,10,operational,0.6,0.2,0.6,0.2,4,0.12,0.12
0.9279320643305466,0.07206793566945335,0.48749999999999993,0.5125000000000001,44.0,216.0,False,876.0,0.0,1.0,01,operational,0.6,0.2,0.6,0.2,4,0.12,0.12
0.9252739128743193,0.07472608712568074,0.48749999999999993,0.5125000000000001,44.0,217.0,False,876.0,0.0,1.0,11,operational,0.6,0.2,0.6,0.2,4,0.12,0.12
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.6,0.4,0.6,0.4,4,0.24,0.24
0.9237976797222223,0.07620232027777774,0.5104999999999998,0.48950000000000016,51.0,213.0,False,876.0,0.0,1.0,10,operational,0.6,0.4,0.6,0.4,4,0.24,0.24
0.9258857395123457,0.07411426048765435,0.48749999999999993,0.5125000000000001,44.0,221.0,False,876.0,0.0,1.0,01,operational,0.6,0.4,0.6,0.4,4,0.24,0.24
0.9174868743549465,0.08251312564505353,0.5104999999999998,0.48950000000000016,51.0,227.0,False,876.0,0.0,1.0,11,operational,0.6,0.4,0.6,0.4,4,0.24,0.24
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.6,0.6,0.6,0.6,4,0.36,0.36
0.9201857973611112,0.07981420263888883,0.54330625,0.45669375,56.0,213.0,False,876.0,0.0,1.0,10,operational,0.6,0.6,0.6,0.6,4,0.36,0.36
0.9229819129920469,0.0770180870079531,0.48749999999999993,0.5125000000000001,44.0,228.0,False,876.0,0.0,1.0,01,operational,0.6,0.6,0.6,0.6,4,0.36,0.36
0.9059171537550311,0.09408284624496888,0.54330625,0.45669375,56.0,242.0,False,876.0,0.0,1.0,11,operational,0.6,0.6,0.6,0.6,4,0.36,0.36
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.6,0.8,0.6,0.8,4,0.48,0.48
0.9165839983333333,0.08341600166666674,0.5699000000000001,0.4300999999999999,55.0,213.0,False,876.0,0.0,1.0,10,operational,0.6,0.8,0.6,0.8,4,0.48,0.48
0.9183740835449736,0.08162591645502637,0.48749999999999993,0.5125000000000001,44.0,239.0,False,876.0,0.0,1.0,01,operational,0.6,0.8,0.6,0.8,4,0.48,0.48
0.8106795669217812,0.18932043307821877,0.5699000000000001,0.4300999999999999,55.0,,True,876.0,1.0,0.865,11,operational,0.6,0.8,0.6,0.8,4,0.48,0.48
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.6,1.0,0.6,1.0,4,0.6,0.6
0.9129892340277778,0.08701076597222224,0.5904999999999999,0.4095000000000001,52.0,214.0,False,876.0,0.0,1.0,10,operational,0.6,1.0,0.6,1.0,4,0.6,0.6
0.9187221907407407,0.08127780925925931,0.48749999999999993,0.5125000000000001,44.0,244.0,False,876.0,0.0,1.0,01,operational,0.6,1.0,0.6,1.0,4,0.6,0.6
0.7391269021896834,0.26087309781031665,0.5904999999999999,0.4095000000000001,52.0,,True,876.0,1.0,0.78,11,operational,0.6,1.0,0.6,1.0,4,0.6,0.6
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.8,0.2,0.8,0.2,4,0.16000000000000003,0.16000000000000003
0.9268473250462963,0.0731526749537037,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,10,operational,0.8,0.2,0.8,0.2,4,0.16000000000000003,0.16000000000000003
0.9260119768407408,0.07398802315925923,0.48749999999999993,0.5125000000000001,44.0,221.0,False,876.0,0.0,1.0,01,operational,0.8,0.2,0.8,0.2,4,0.16000000000000003,0.16000000000000003
0.9226763724081729,0.0773236275918271,0.48749999999999993,0.5125000000000001,44.0,222.0,False,876.0,0.0,1.0,11,operational,0.8,0.2,0.8,0.2,4,0.16000000000000003,0.16000000000000003
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.8,0.4,0.8,0.4,4,0.32000000000000006,0.32000000000000006
0.9224618699999999,0.0775381300000001,0.5244999999999999,0.47550000000000014,54.0,213.0,False,876.0,0.0,1.0,10,operational,0.8,0.4,0.8,0.4,4,0.32000000000000006,0.32000000000000006
0.9213905644748633,0.07860943552513666,0.48749999999999993,0.5125000000000001,44.0,232.0,False,876.0,0.0,1.0,01,operational,0.8,0.4,0.8,0.4,4,0.32000000000000006,0.32000000000000006
0.9111714771346434,0.08882852286535659,0.5244999999999999,0.47550000000000014,54.0,238.0,False,876.0,0.0,1.0,11,operational,0.8,0.4,0.8,0.4,4,0.32000000000000006,0.32000000000000006
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.8,0.6,0.8,0.6,4,0.48,0.48
0.9180883813888888,0.08191161861111118,0.5594937499999999,0.44050625000000004,56.0,214.0,False,876.0,0.0,1.0,10,operational,0.8,0.6,0.8,0.6,4,0.48,0.48
0.9140638337749731,0.08593616622502687,0.48749999999999993,0.5125000000000001,44.0,249.0,False,876.0,0.0,1.0,01,operational,0.8,0.6,0.8,0.6,4,0.48,0.48
0.8932864474873997,0.10671355251260028,0.5594937499999999,0.44050625000000004,56.0,264.0,False,876.0,0.0,1.0,11,operational,0.8,0.6,0.8,0.6,4,0.48,0.48
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.8,0.8,0.8,0.8,4,0.6400000000000001,0.6400000000000001
0.9137534344444445,0.08624656555555554,0.5881,0.41190000000000004,55.0,214.0,False,876.0,0.0,1.0,10,operational,0.8,0.8,0.8,0.8,4,0.6400000000000001,0.6400000000000001
0.9089434969202822,0.0910565030797178,0.48749999999999993,0.5125000000000001,44.0,263.0,False,876.0,0.0,1.0,01,operational,0.8,0.8,0.8,0.8,4,0.6400000000000001,0.6400000000000001
0.7643624240712178,0.2356375759287822,0.5881,0.41190000000000004,55.0,,True,876.0,1.0,0.82,11,operational,0.8,0.8,0.8,0.8,4,0.6400000000000001,0.6400000000000001
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,0.8,1.0,0.8,1.0,4,0.8,0.8
0.9093955430555555,0.09060445694444452,0.61325,0.38675000000000004,52.0,214.0,False,876.0,0.0,1.0,10,operational,0.8,1.0,0.8,1.0,4,0.8,0.8
0.9091455185185184,0.09085448148148156,0.48749999999999993,0.5125000000000001,44.0,270.0,False,876.0,0.0,1.0,01,operational,0.8,1.0,0.8,1.0,4,0.8,0.8
0.6338770223407184,0.3661229776592816,0.61325,0.38675000000000004,52.0,,True,876.0,1.0,0.66,11,operational,0.8,1.0,0.8,1.0,4,0.8,0.8
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,1.0,0.2,1.0,0.2,4,0.2,0.2
0.9261552232523148,0.07384477674768519,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,10,operational,1.0,0.2,1.0,0.2,4,0.2,0.2
0.9258115461739241,0.07418845382607586,0.48749999999999993,0.5125000000000001,44.0,221.0,False,876.0,0.0,1.0,01,operational,1.0,0.2,1.0,0.2,4,0.2,0.2
0.9212591452510253,0.07874085474897474,0.48749999999999993,0.5125000000000001,44.0,223.0,False,876.0,0.0,1.0,11,operational,1.0,0.2,1.0,0.2,4,0.2,0.2
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,1.0,0.4,1.0,0.4,4,0.4,0.4
0.9206242167592592,0.0793757832407408,0.5374999999999999,0.4625000000000001,54.0,213.0,False,876.0,0.0,1.0,10,operational,1.0,0.4,1.0,0.4,4,0.4,0.4
0.9209744010489375,0.07902559895106254,0.48749999999999993,0.5125000000000001,44.0,233.0,False,876.0,0.0,1.0,01,operational,1.0,0.4,1.0,0.4,4,0.4,0.4
0.9061336072920105,0.09386639270798947,0.5374999999999999,0.4625000000000001,54.0,243.0,False,876.0,0.0,1.0,11,operational,1.0,0.4,1.0,0.4,4,0.4,0.4
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,1.0,0.6,1.0,0.6,4,0.6,0.6
0.9150900404166666,0.08490995958333336,0.58380625,0.41619375000000003,56.0,214.0,False,876.0,0.0,1.0,10,operational,1.0,0.6,1.0,0.6,4,0.6,0.6
0.9133740927453511,0.08662590725464892,0.48749999999999993,0.5125000000000001,44.0,251.0,False,876.0,0.0,1.0,01,operational,1.0,0.6,1.0,0.6,4,0.6,0.6
0.8812675114767694,0.1187324885232306,0.58380625,0.41619375000000003,56.0,279.0,False,876.0,0.0,1.0,11,operational,1.0,0.6,1.0,0.6,4,0.6,0.6
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,1.0,0.8,1.0,0.8,4,0.8,0.8
0.909601239074074,0.09039876092592602,0.6239,0.3761,55.0,214.0,False,876.0,0.0,1.0,10,operational,1.0,0.8,1.0,0.8,4,0.8,0.8
0.9079382399165888,0.09206176008341116,0.48749999999999993,0.5125000000000001,44.0,266.0,False,876.0,0.0,1.0,01,operational,1.0,0.8,1.0,0.8,4,0.8,0.8
0.6192902766652368,0.38070972333476316,0.6239,0.3761,55.0,,True,876.0,1.0,0.6399999999999999,11,operational,1.0,0.8,1.0,0.8,4,0.8,0.8
0.9295133333333332,0.07048666666666681,0.48749999999999993,0.5125000000000001,44.0,213.0,False,876.0,0.0,1.0,00,operational,1.0,1.0,1.0,1.0,4,1.0,1.0
0.9040924516203703,0.09590754837962967,0.6579999999999999,0.342,52.0,214.0,False,876.0,0.0,1.0,10,operational,1.0,1.0,1.0,1.0,4,1.0,1.0
0.9076894465212109,0.09231055347878914,0.48749999999999993,0.5125000000000001,44.0,273.0,False,876.0,0.0,1.0,01,operational,1.0,1.0,1.0,1.0,4,1.0,1.0
0.4284001905688065,0.5715998094311935,0.6579999999999999,0.342,52.0,,True,876.0,1.0,0.4250000000000001,11,operational,1.0,1.0,1.0,1.0,4,1.0,1.0
0.9633745833333333,0.036625416666666744,0.3500000000000001,0.6499999999999999,44.0,147.0,False,876.0,0.0,1.0,00,operational,0.2,0.2,0.2,0.2,5,0.04000000000000001,0.04000000000000001
0.963121831712963,0.03687816828703705,0.3500000000000001,0.6499999999999999,44.0,147.0,False,876.0,0.0,1.0,10,operational,0.2,0.2,0.2,0.2,5,0.04000000000000001,0.04000000000000001
