R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,replication,arm_check,design_seed
0.6930875085753712,0.3069124914246288,0.646877959322016,0.353122040677984,360.0,5470.0,False,6760.0,0.0,0.9999999999999976,11,operational,11,11,0
0.7119505740854973,0.2880494259145026,0.6927727760497007,0.3072272239502993,360.0,5080.0,False,6760.0,0.0,0.9999999999999976,00,operational,16,0,0
0.6809849422224354,0.3190150577775645,0.7516744695780518,0.2483255304219481,360.0,5080.0,False,6760.0,0.0,0.9999999999999976,10,operational,16,10,0
0.5805140370105384,0.4194859629894616,0.6927727760497007,0.3072272239502993,360.0,,True,6760.0,1.0,0.956373674781434,01,operational,16,1,0
0.5994097705929721,0.4005902294070279,0.7516744695780518,0.2483255304219481,360.0,,True,6760.0,1.0,0.846153486733252,11,operational,16,11,0
0.878479870755922,0.1215201292440779,0.650513538822422,0.349486461177578,360.0,2830.0,False,6760.0,0.0,0.9999999999999976,00,operational,21,0,0
0.8746462269390519,0.125353773060948,0.6654256381335728,0.3345743618664271,300.0,2830.0,False,6760.0,0.0,0.9999999999999976,10,operational,21,10,0
0.8648773905783883,0.1351226094216117,0.650513538822422,0.349486461177578,360.0,3440.0,False,6760.0,0.0,0.9999999999999976,01,operational,21,1,0
0.8538250047807197,0.1461749952192803,0.6654256381335728,0.3345743618664271,300.0,3500.0,False,6760.0,0.0,0.9999999999999976,11,operational,21,11,0
0.9574245563891632,0.0425754436108368,0.2905072546021769,0.709492745397823,360.0,1650.0,False,6760.0,0.0,0.9999999999999976,00,operational,26,0,0
0.9491345143768922,0.0508654856231077,0.3853710025495513,0.6146289974504486,360.0,1650.0,False,6760.0,0.0,0.9999999999999976,10,operational,26,10,0
0.9505896853818818,0.0494103146181181,0.2905072546021769,0.709492745397823,360.0,2030.0,False,6760.0,0.0,0.9999999999999976,01,operational,26,1,0
0.9338338289371624,0.0661661710628375,0.3853710025495513,0.6146289974504486,360.0,2010.0,False,6760.0,0.0,0.9999999999999976,11,operational,26,11,0
0.8740950115616278,0.1259049884383721,0.599568483732559,0.400431516267441,360.0,2630.0,False,6760.0,0.0,0.9999999999999976,00,operational,31,0,0
0.8649154310689318,0.1350845689310682,0.6419814986580801,0.3580185013419199,360.0,2630.0,False,6760.0,0.0,0.9999999999999976,10,operational,31,10,0
0.8537527362774038,0.1462472637225962,0.599568483732559,0.400431516267441,360.0,3320.0,False,6760.0,0.0,0.9999999999999976,01,operational,31,1,0
0.8418658277025302,0.1581341722974698,0.6419814986580801,0.3580185013419199,360.0,3370.0,False,6760.0,0.0,0.9999999999999976,11,operational,31,11,0
0.9215645658471224,0.0784354341528775,0.5779121051437192,0.4220878948562808,360.0,2160.0,False,6760.0,0.0,0.9999999999999976,00,operational,36,0,0
0.9182643459862816,0.0817356540137184,0.6139915615441232,0.3860084384558769,360.0,2160.0,False,6760.0,0.0,0.9999999999999976,10,operational,36,10,0
0.905946774202354,0.0940532257976459,0.5779121051437193,0.4220878948562808,360.0,2580.0,False,6760.0,0.0,0.9999999999999976,01,operational,36,1,0
0.9036697606995848,0.096330239300415,0.6139915615441232,0.3860084384558768,360.0,2620.0,False,6760.0,0.0,0.9999999999999976,11,operational,36,11,0
0.934926955973988,0.065073044026012,0.3956656135389249,0.6043343864610751,360.0,1870.0,False,6760.0,0.0,0.9999999999999976,00,operational,41,0,0
0.9345770717419752,0.0654229282580248,0.39925163097059,0.60074836902941,360.0,1870.0,False,6760.0,0.0,0.9999999999999976,10,operational,41,10,0
0.9250021245551072,0.0749978754448927,0.3956656135389249,0.6043343864610751,360.0,2190.0,False,6760.0,0.0,0.9999999999999976,01,operational,41,1,0
0.9244715328542772,0.0755284671457229,0.39925163097059,0.60074836902941,360.0,2190.0,False,6760.0,0.0,0.9999999999999976,11,operational,41,11,0
0.7610918089208685,0.2389081910791315,0.7860900976067374,0.2139099023932626,360.0,3770.0,False,6760.0,0.0,0.9999999999999976,00,operational,46,0,0
0.7536104804962924,0.2463895195037075,0.7988186925346853,0.2011813074653146,360.0,3770.0,False,6760.0,0.0,0.9999999999999976,10,operational,46,10,0
0.7350430324828451,0.2649569675171549,0.7860900976067374,0.2139099023932626,360.0,4650.0,False,6760.0,0.0,0.9999999999999976,01,operational,46,1,0
0.67374074996537,0.3262592500346299,0.7988186925346853,0.2011813074653146,360.0,,True,6760.0,1.0,0.9317812653019064,11,operational,46,11,0
0.8929511498793166,0.1070488501206834,0.5811414331463891,0.4188585668536109,360.0,2550.0,False,6760.0,0.0,0.9999999999999976,00,operational,51,0,0
0.8830999492505943,0.1169000507494056,0.6010602619411161,0.3989397380588839,360.0,2550.0,False,6760.0,0.0,0.9999999999999976,10,operational,51,10,0
0.8593801187394825,0.1406198812605175,0.5811414331463891,0.4188585668536109,360.0,3270.0,False,6760.0,0.0,0.9999999999999976,01,operational,51,1,0
0.7835694609180828,0.2164305390819172,0.6010602619411161,0.3989397380588839,360.0,,True,6760.0,1.0,0.8505201075059082,11,operational,51,11,0
0.7122712128055908,0.2877287871944092,0.773681879927407,0.226318120072593,360.0,4550.0,False,6760.0,0.0,0.9999999999999974,00,operational,56,0,0
0.7053506041396254,0.2946493958603746,0.7794974602127176,0.2205025397872824,360.0,4550.0,False,6760.0,0.0,0.9999999999999974,10,operational,56,10,0
0.6744079913147233,0.3255920086852767,0.773681879927407,0.226318120072593,360.0,5710.0,False,6760.0,0.0,0.9999999999999974,01,operational,56,1,0
0.5839818581074028,0.4160181418925972,0.7794974602127176,0.2205025397872824,360.0,,True,6760.0,1.0,0.7717890050583598,11,operational,56,11,0
0.9314049179175083,0.0685950820824915,0.3669149355866843,0.6330850644133157,360.0,2260.0,False,6760.0,0.0,0.9999999999999976,00,operational,61,0,0
0.9214117762073044,0.0785882237926954,0.4259910827956042,0.5740089172043957,360.0,2270.0,False,6760.0,0.0,0.9999999999999976,10,operational,61,10,0
0.9227038251910232,0.0772961748089767,0.3669149355866843,0.6330850644133157,360.0,2670.0,False,6760.0,0.0,0.9999999999999976,01,operational,61,1,0
0.9109356126468456,0.0890643873531543,0.4259910827956042,0.5740089172043957,360.0,2810.0,False,6760.0,0.0,0.9999999999999976,11,operational,61,11,0
0.9294507675878608,0.0705492324121392,0.3698335253927547,0.6301664746072453,360.0,2070.0,False,6760.0,0.0,0.9999999999999976,00,operational,66,0,0
0.9239875182914402,0.0760124817085597,0.4121236018540815,0.5878763981459185,360.0,2070.0,False,6760.0,0.0,0.9999999999999976,10,operational,66,10,0
0.9052934582038832,0.0947065417961169,0.3698335253927547,0.6301664746072453,360.0,2770.0,False,6760.0,0.0,0.9999999999999976,01,operational,66,1,0
0.902295903705877,0.097704096294123,0.4121236018540815,0.5878763981459185,360.0,2850.0,False,6760.0,0.0,0.9999999999999976,11,operational,66,11,0
0.8940938872154194,0.1059061127845806,0.4121107487077712,0.5878892512922288,360.0,2740.0,False,6760.0,0.0,0.9999999999999976,00,operational,71,0,0
0.8865267687797362,0.1134732312202637,0.4407657177947589,0.5592342822052411,360.0,2740.0,False,6760.0,0.0,0.9999999999999976,10,operational,71,10,0
0.8768851500535623,0.1231148499464377,0.4121107487077712,0.5878892512922288,360.0,3380.0,False,6760.0,0.0,0.9999999999999976,01,operational,71,1,0
0.8715010012030471,0.1284989987969529,0.4407657177947589,0.5592342822052411,360.0,3350.0,False,6760.0,0.0,0.9999999999999976,11,operational,71,11,0
0.6687076748147598,0.3312923251852402,0.7648319782141945,0.2351680217858055,360.0,4890.0,False,6760.0,0.0,0.9999999999999976,00,operational,76,0,0
0.6635516320287455,0.3364483679712545,0.7690163966262732,0.2309836033737268,360.0,4890.0,False,6760.0,0.0,0.9999999999999976,10,operational,76,10,0
0.609030896471728,0.3909691035282719,0.7648319782141945,0.2351680217858055,360.0,,True,6760.0,1.0,0.984471587411296,01,operational,76,1,0
0.3869189420699367,0.6130810579300632,0.7690163966262732,0.2309836033737268,360.0,,True,6760.0,1.0,0.4308911654063574,11,operational,76,11,0
0.7964253084899134,0.2035746915100865,0.7876565042282779,0.212343495771722,360.0,3510.0,False,6760.0,0.0,0.9999999999999976,00,operational,81,0,0
0.7909733542881774,0.2090266457118226,0.8100473460550532,0.1899526539449468,360.0,3510.0,False,6760.0,0.0,0.9999999999999976,10,operational,81,10,0
0.7327429862295998,0.2672570137704002,0.7876565042282779,0.212343495771722,360.0,4340.0,False,6760.0,0.0,0.9999999999999976,01,operational,81,1,0
0.0948520999187001,0.9051479000813,0.8100473460550532,0.1899526539449468,360.0,,True,6760.0,1.0,0.0573586490545674,11,operational,81,11,0
0.8880534158291116,0.1119465841708884,0.6555891877630379,0.3444108122369621,360.0,2060.0,False,6760.0,0.0,0.9999999999999976,00,operational,86,0,0
0.8827942753891478,0.1172057246108522,0.672454740635837,0.327545259364163,360.0,2060.0,False,6760.0,0.0,0.9999999999999976,10,operational,86,10,0
0.8831826342986566,0.1168173657013433,0.6555891877630379,0.3444108122369621,360.0,2390.0,False,6760.0,0.0,0.9999999999999976,01,operational,86,1,0
0.8270522509536382,0.1729477490463618,0.672454740635837,0.327545259364163,360.0,,True,6760.0,1.0,0.93178126576305,11,operational,86,11,0
0.8797469991360122,0.1202530008639878,0.4673462473497715,0.5326537526502285,360.0,2940.0,False,6760.0,0.0,0.9999999999999976,00,operational,91,0,0
0.8746628620240299,0.1253371379759701,0.4948070202291589,0.5051929797708411,360.0,2940.0,False,6760.0,0.0,0.9999999999999976,10,operational,91,10,0
0.8436218859493945,0.1563781140506055,0.4673462473497715,0.5326537526502285,360.0,3790.0,False,6760.0,0.0,0.9999999999999976,01,operational,91,1,0
0.7756904871793507,0.2243095128206492,0.4948070202291589,0.5051929797708411,360.0,3370.0,False,6760.0,0.0,0.9999999999999976,11,operational,91,11,0
0.8635558448817588,0.1364441551182411,0.6666744526137574,0.3333255473862427,360.0,2860.0,False,6760.0,0.0,0.9999999999999976,00,operational,96,0,0
0.8503604937073276,0.1496395062926724,0.7455018037832821,0.2544981962167179,360.0,2860.0,False,6760.0,0.0,0.9999999999999976,10,operational,96,10,0
0.8087030229727001,0.1912969770272998,0.6666744526137574,0.3333255473862427,360.0,3770.0,False,6760.0,0.0,0.9999999999999976,01,operational,96,1,0
0.8169583548782501,0.1830416451217499,0.7455018037832821,0.2544981962167179,360.0,3770.0,False,6760.0,0.0,0.9999999999999976,11,operational,96,11,0
0.8927849876390649,0.1072150123609351,0.6230672862217694,0.3769327137782306,360.0,2500.0,False,6760.0,0.0,0.9999999999999976,00,operational,2,0,0
0.8869731857325288,0.1130268142674711,0.6504028151922738,0.3495971848077262,360.0,2500.0,False,6760.0,0.0,0.9999999999999976,10,operational,2,10,0
0.8748273804347199,0.1251726195652801,0.6230672862217694,0.3769327137782306,360.0,3010.0,False,6760.0,0.0,0.9999999999999976,01,operational,2,1,0
0.8706735134798179,0.129326486520182,0.6504028151922738,0.3495971848077262,360.0,3040.0,False,6760.0,0.0,0.9999999999999976,11,operational,2,11,0
0.9047938064605532,0.0952061935394467,0.5440981601916708,0.4559018398083291,220.0,2420.0,False,6760.0,0.0,0.9999999999999976,00,operational,7,0,0
0.890991226125935,0.109008773874065,0.8043281188347383,0.1956718811652617,220.0,2420.0,False,6760.0,0.0,0.9999999999999976,10,operational,7,10,0
0.8829920445697051,0.1170079554302948,0.5440981601916708,0.4559018398083291,220.0,2850.0,False,6760.0,0.0,0.9999999999999976,01,operational,7,1,0
0.8706923356434748,0.1293076643565252,0.8043281188347383,0.1956718811652617,220.0,3010.0,False,6760.0,0.0,0.9999999999999976,11,operational,7,11,0
0.8166399210546029,0.183360078945397,0.715933749335823,0.284066250664177,360.0,3390.0,False,6760.0,0.0,0.9999999999999976,00,operational,12,0,0
0.800602405598228,0.1993975944017719,0.7588862253919072,0.2411137746080928,360.0,3390.0,False,6760.0,0.0,0.9999999999999976,10,operational,12,10,0
0.7348073238833107,0.2651926761166893,0.715933749335823,0.284066250664177,360.0,4770.0,False,6760.0,0.0,0.9999999999999976,01,operational,12,1,0
0.6587216760113345,0.3412783239886655,0.7588862253919072,0.2411137746080928,360.0,,True,6760.0,1.0,0.7717890050583598,11,operational,12,11,0
0.8981253712652157,0.1018746287347842,0.6277674077034128,0.3722325922965872,360.0,2230.0,False,6760.0,0.0,0.9999999999999976,00,operational,17,0,0
0.8952734060334779,0.104726593966522,0.6329346443295893,0.3670653556704107,360.0,2230.0,False,6760.0,0.0,0.9999999999999976,10,operational,17,10,0
0.8901922951673468,0.1098077048326532,0.6277674077034128,0.3722325922965872,360.0,2700.0,False,6760.0,0.0,0.9999999999999976,01,operational,17,1,0
0.8859489760837103,0.1140510239162897,0.6329346443295893,0.3670653556704107,360.0,2750.0,False,6760.0,0.0,0.9999999999999976,11,operational,17,11,0
0.901604470963872,0.0983955290361279,0.5972536278193474,0.4027463721806526,360.0,2340.0,False,6760.0,0.0,0.9999999999999976,00,operational,22,0,0
0.8930734728238848,0.1069265271761151,0.6720515482899538,0.3279484517100461,360.0,2340.0,False,6760.0,0.0,0.9999999999999976,10,operational,22,10,0
0.8904547911926576,0.1095452088073424,0.5972536278193474,0.4027463721806526,360.0,2640.0,False,6760.0,0.0,0.9999999999999976,01,operational,22,1,0
0.8862840813358609,0.1137159186641391,0.6720515482899538,0.3279484517100461,360.0,2660.0,False,6760.0,0.0,0.9999999999999976,11,operational,22,11,0
0.8866997892454391,0.1133002107545608,0.6180189548921871,0.3819810451078129,360.0,2410.0,False,6760.0,0.0,0.9999999999999976,00,operational,27,0,0
0.8829772737535693,0.1170227262464307,0.6479553045066899,0.35204469549331,360.0,2410.0,False,6760.0,0.0,0.9999999999999976,10,operational,27,10,0
0.8617897489312099,0.1382102510687901,0.6180189548921871,0.3819810451078129,360.0,2990.0,False,6760.0,0.0,0.9999999999999976,01,operational,27,1,0
0.861683829281046,0.1383161707189539,0.6479553045066899,0.35204469549331,360.0,2990.0,False,6760.0,0.0,0.9999999999999976,11,operational,27,11,0
