R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,replication,access_threshold,kappa,T_eval
0.9835298249128368,0.016470175087163,0.4691095029592167,0.5308904970407833,360.0,1030.0,False,19760.0,0.0,0.9999999999999992,00,operational,142,0.4,0.8,20000.0
0.9819571815239274,0.0180428184760725,0.4960629674086937,0.5039370325913063,360.0,1030.0,False,19760.0,0.0,0.9999999999999992,10,operational,142,0.4,0.8,20000.0
0.981827223734276,0.0181727762657241,0.4691095029592167,0.5308904970407833,360.0,1140.0,False,19760.0,0.0,0.9999999999999992,01,operational,142,0.4,0.8,20000.0
0.891673755621925,0.108326244378075,0.4960629674086937,0.5039370325913063,360.0,,True,19760.0,1.0,0.9061811327489596,11,operational,142,0.4,0.8,20000.0
0.9846297111795868,0.0153702888204132,0.4479638052983584,0.5520361947016416,360.0,1030.0,False,19760.0,0.0,0.9999999999999992,00,operational,162,0.4,0.8,20000.0
0.9827156339074428,0.0172843660925573,0.4677708725102761,0.5322291274897238,360.0,1030.0,False,19760.0,0.0,0.9999999999999992,10,operational,162,0.4,0.8,20000.0
0.9839891494478732,0.0160108505521268,0.4479638052983584,0.5520361947016416,360.0,1080.0,False,19760.0,0.0,0.9999999999999992,01,operational,162,0.4,0.8,20000.0
0.981887551269504,0.018112448730496,0.4677708725102761,0.5322291274897238,360.0,1100.0,False,19760.0,0.0,0.9999999999999992,11,operational,162,0.4,0.8,20000.0
0.9659229631687178,0.0340770368312821,0.4855518145705498,0.5144481854294501,360.0,1810.0,False,19760.0,0.0,0.9999999999999992,00,operational,182,0.4,0.8,20000.0
0.9635385611048392,0.0364614388951607,0.4947850449100567,0.5052149550899433,360.0,1810.0,False,19760.0,0.0,0.9999999999999992,10,operational,182,0.4,0.8,20000.0
0.9650060495573028,0.0349939504426972,0.4855518145705498,0.5144481854294501,360.0,1890.0,False,19760.0,0.0,0.9999999999999992,01,operational,182,0.4,0.8,20000.0
0.9621651765475232,0.0378348234524767,0.4947850449100567,0.5052149550899433,360.0,1920.0,False,19760.0,0.0,0.9999999999999992,11,operational,182,0.4,0.8,20000.0
0.9819225074949478,0.0180774925050521,0.4831892132799141,0.5168107867200858,360.0,1090.0,False,19760.0,0.0,0.9999999999999992,00,operational,3,0.4,0.8,20000.0
0.9798812293005909,0.0201187706994092,0.510078426729551,0.489921573270449,360.0,1090.0,False,19760.0,0.0,0.9999999999999992,10,operational,3,0.4,0.8,20000.0
0.9812499601764914,0.0187500398235086,0.4831892132799141,0.5168107867200858,360.0,1130.0,False,19760.0,0.0,0.9999999999999992,01,operational,3,0.4,0.8,20000.0
0.9784268201778256,0.0215731798221743,0.510078426729551,0.489921573270449,360.0,1170.0,False,19760.0,0.0,0.9999999999999992,11,operational,3,0.4,0.8,20000.0
0.9903188090393232,0.0096811909606767,0.388958037465783,0.6110419625342169,360.0,720.0,False,19760.0,0.0,0.9999999999999992,00,operational,23,0.4,0.8,20000.0
0.9899683386984564,0.0100316613015435,0.3948100088686656,0.6051899911313344,360.0,720.0,False,19760.0,0.0,0.9999999999999992,10,operational,23,0.4,0.8,20000.0
0.9898391677095996,0.0101608322904005,0.388958037465783,0.6110419625342169,360.0,770.0,False,19760.0,0.0,0.9999999999999992,01,operational,23,0.4,0.8,20000.0
0.989369369913499,0.010630630086501,0.3948100088686656,0.6051899911313344,360.0,780.0,False,19760.0,0.0,0.9999999999999992,11,operational,23,0.4,0.8,20000.0
0.9974672341353592,0.0025327658646409,0.1900950986308501,0.8099049013691498,360.0,320.0,False,19760.0,0.0,0.9999999999999992,00,operational,43,0.4,0.8,20000.0
0.9970665895835504,0.0029334104164494,0.2263340680081675,0.7736659319918324,360.0,320.0,False,19760.0,0.0,0.9999999999999992,10,operational,43,0.4,0.8,20000.0
0.9974645632134804,0.0025354367865196,0.1900950986308501,0.8099049013691498,360.0,320.0,False,19760.0,0.0,0.9999999999999992,01,operational,43,0.4,0.8,20000.0
0.9970063813628052,0.0029936186371949,0.2263340680081675,0.7736659319918324,360.0,330.0,False,19760.0,0.0,0.9999999999999992,11,operational,43,0.4,0.8,20000.0
0.967793498075112,0.0322065019248879,0.6856846847841699,0.3143153152158301,360.0,1630.0,False,19760.0,0.0,0.9999999999999992,00,operational,63,0.4,0.8,20000.0
0.964708041715859,0.035291958284141,0.748165593774642,0.251834406225358,360.0,1630.0,False,19760.0,0.0,0.9999999999999992,10,operational,63,0.4,0.8,20000.0
0.9605946715832832,0.0394053284167168,0.6856846847841699,0.3143153152158301,360.0,1990.0,False,19760.0,0.0,0.9999999999999992,01,operational,63,0.4,0.8,20000.0
0.8097862324348686,0.1902137675651314,0.748165593774642,0.251834406225358,360.0,,True,19760.0,1.0,0.8435994411819694,11,operational,63,0.4,0.8,20000.0
0.9759791415884396,0.0240208584115604,0.5924121817450846,0.4075878182549154,270.0,1300.0,False,19760.0,0.0,0.9999999999999992,00,operational,83,0.4,0.8,20000.0
0.9741551307824476,0.0258448692175523,0.6020885670566569,0.3979114329433431,270.0,1310.0,False,19760.0,0.0,0.9999999999999992,10,operational,83,0.4,0.8,20000.0
