q_prop,kappa_prop,q_rec,kappa_rec,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,T_rec__delta_prop,T_rec__delta_rec,T_rec__total,T_rec__delta_int,T_rec_bounded__delta_prop,T_rec_bounded__delta_rec,T_rec_bounded__total,T_rec_bounded__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,psi_prop,psi_rec
0.25,0.25,0.25,0.25,0.0013295260345041198,0.0006826724781566608,0.0020726096233374316,6.041111067665052e-05,0.0064821068170899205,0.0,0.0064821068170899205,0.0,0.0,6.25,7.083333333333334,0.8333333333333334,0.0,6.25,7.083333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0625,0.0625
0.25,0.6,0.25,0.6,0.003191773857067445,0.002754022334371777,0.006380456643953782,0.0004346604525145613,0.014880016902074352,0.0,0.014880016902074352,0.0,0.0,27.5,31.25,3.75,0.0,27.5,31.25,3.75,0.0,0.0,0.0,0.0,0.15,0.15
0.25,1.0,0.25,1.0,0.005138561010275607,0.005097195037141241,0.019577531962119567,0.009341775914702718,0.020600207151126985,0.0,0.020600207151126985,0.0,0.0,40.0,44.41666666666667,8.666666666666668,0.0,40.0,261.6666666666667,221.66666666666666,0.0,0.0,0.08333333333333333,0.08333333333333333,0.25,0.25
0.6,0.25,0.6,0.25,0.003011354407298391,0.001586654838275103,0.0048925494947878265,0.000294540249214333,0.013169606738327674,0.0,0.013169606738327674,0.0,0.0,15.416666666666668,20.0,4.583333333333333,0.0,15.416666666666668,20.0,4.583333333333333,0.0,0.0,0.0,0.0,0.15,0.15
0.6,0.6,0.6,0.6,0.007113690902918983,0.006539861415204828,0.016241336204403517,0.0025877838862797074,0.027519576399079836,0.0,0.027519576399079836,0.0,0.0,69.16666666666667,94.58333333333334,25.416666666666664,0.0,69.16666666666667,94.58333333333334,25.416666666666664,0.0,0.0,0.0,0.0,0.36,0.36
0.6,1.0,0.6,1.0,0.011160835610984774,0.008543696150003914,0.13042084925157543,0.11071631749058675,0.034979985408056496,0.0,0.034979985408056496,0.0,0.4166666666666667,106.25,111.07142857142857,35.0,0.4166666666666667,106.25,1291.25,1184.5833333333335,0.0,0.0,0.45833333333333337,0.45833333333333337,0.6,0.6
1.0,0.25,1.0,0.25,0.004923339950277605,0.0034909357342833903,0.009391976595096599,0.0009777009105356022,0.020893325541987806,0.0,0.020893325541987806,0.0,0.0,37.5,45.833333333333336,8.333333333333334,0.0,37.5,45.833333333333336,8.333333333333334,0.0,0.0,0.0,0.0,0.25,0.25
1.0,0.6,1.0,0.6,0.0110441198995335,0.014058915713136139,0.033627414347870775,0.008524378735201135,0.040256907725375525,0.0,0.040256907725375525,0.0,0.0,151.66666666666666,226.66666666666666,75.0,0.0,151.66666666666666,226.66666666666666,75.0,0.0,0.0,0.0,0.0,0.6,0.6
1.0,1.0,1.0,1.0,0.01678484510063928,0.01750580238045315,0.3557475796219347,0.32145693214084226,0.05122645107525511,0.0,0.05122645107525511,0.0,1.6666666666666667,220.0,,,1.6666666666666667,220.0,2782.5,2560.8333333333335,0.0,0.0,1.0,1.0,1.0,1.0
