R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,q_prop,kappa_prop,q_rec,kappa_rec,seed_design,replication,psi_prop,psi_rec,q_prop_realised,kappa_prop_realised,psi_prop_realised,q_rec_realised,kappa_rec_realised,psi_rec_realised
0.8743149803129037,0.1256850196870963,0.5247937553126664,0.4752062446873336,360.0,1300.0,False,3760.0,0.0,0.9999999999999994,11,operational,1.0,0.6,1.0,0.6,1,0,0.6,0.6,1.0,0.6,0.6,1.0,0.6,0.6
0.9035223742829492,0.0964776257170506,0.4984763050253206,0.5015236949746794,360.0,1120.0,False,3760.0,0.0,0.9999999999999994,00,operational,1.0,1.0,1.0,1.0,0,0,1.0,1.0,,,,,,
0.8909500158415858,0.1090499841584141,0.4984763050253206,0.5015236949746794,360.0,1310.0,False,3760.0,0.0,0.9999999999999994,01,operational,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0.8835319058590364,0.1164680941409636,0.5360388144541576,0.4639611855458424,360.0,1120.0,False,3760.0,0.0,0.9999999999999994,10,operational,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.5989099561402493,0.4010900438597506,0.5360388144541576,0.4639611855458424,360.0,,True,3760.0,1.0,0.6103863703127294,11,operational,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9035223742829492,0.0964776257170506,0.4984763050253206,0.5015236949746794,360.0,1120.0,False,3760.0,0.0,0.9999999999999994,00,operational,1.0,1.0,1.0,1.0,1,0,1.0,1.0,,,,,,
0.8909500158415858,0.1090499841584141,0.4984763050253206,0.5015236949746794,360.0,1310.0,False,3760.0,0.0,0.9999999999999994,01,operational,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0.8835319058590364,0.1164680941409636,0.5360388144541576,0.4639611855458424,360.0,1120.0,False,3760.0,0.0,0.9999999999999994,10,operational,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.5989099561402493,0.4010900438597506,0.5360388144541576,0.4639611855458424,360.0,,True,3760.0,1.0,0.6103863703127294,11,operational,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9013579869310268,0.0986420130689732,0.6903928361477462,0.3096071638522538,360.0,1100.0,False,3760.0,0.0,0.9999999999999994,00,operational,0.25,0.25,0.25,0.25,0,1,0.0625,0.0625,,,,,,
