replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,T_rec__delta_prop,T_rec__delta_rec,T_rec__total,T_rec__delta_int,T_rec_bounded__delta_prop,T_rec_bounded__delta_rec,T_rec_bounded__total,T_rec_bounded__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored,q_prop,kappa_prop,q_rec,kappa_rec,seed_design,psi_prop,psi_rec
10,0.0026166133333332953,0.008901349074074028,0.013206169457916639,0.001688207050509316,0.0,0.0,0.0,0.0,0.0,30.0,32.0,2.0,0.0,30.0,32.0,2.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,1,0.36,0.36
11,0.01598411440972225,0.030461395807399705,0.0570804107136329,0.010634900496510946,0.05235000000000001,0.0,0.05235000000000001,0.0,0.0,52.0,64.0,12.0,0.0,52.0,64.0,12.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,1,0.36,0.36
12,0.011339715740740663,0.009574302593361006,0.026697569197026594,0.005783550862924924,0.06686875000000003,0.0,0.06686875000000003,0.0,1.0,21.0,30.0,8.0,1.0,21.0,30.0,8.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,1,0.36,0.36
13,0.01266789305555549,0.02393220099162441,0.04076846383456789,0.004168369787387993,0.028056249999999894,0.0,0.028056249999999894,0.0,0.0,40.0,45.0,5.0,0.0,40.0,45.0,5.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,1,0.36,0.36
14,0.009980764131944375,0.01035717381111112,0.025227445704895546,0.004889507761840051,0.05021874999999998,0.0,0.05021874999999998,0.0,0.0,24.0,31.0,7.0,0.0,24.0,31.0,7.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,1,0.36,0.36
0,0.012040693402777802,0.002355435640464143,0.01807492976018099,0.0036788007169390458,0.059125000000000094,0.0,0.059125000000000094,0.0,0.0,7.0,15.0,8.0,0.0,7.0,15.0,8.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,2,0.36,0.36
1,0.00828031046296307,0.015181791650218046,0.03075237451884838,0.007290272405667264,0.04055625000000018,0.0,0.04055625000000018,0.0,1.0,32.0,44.0,11.0,1.0,32.0,44.0,11.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,2,0.36,0.36
2,0.009259767638889027,0.0016025986000001158,0.014197755695193548,0.003335389456304405,0.06696249999999992,0.0,0.06696249999999992,0.0,0.0,4.0,11.0,7.0,0.0,4.0,11.0,7.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,2,0.36,0.36
3,0.0077038055555554985,0.004506787569294568,0.014043543214571796,0.00183295008972173,0.05334374999999991,0.0,0.05334374999999991,0.0,1.0,13.0,16.0,2.0,1.0,13.0,16.0,2.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,2,0.36,0.36
4,0.007249269768518474,0.013200941496580465,0.026357079862604604,0.005906868597505666,0.04632500000000006,0.0,0.04632500000000006,0.0,0.0,30.0,39.0,9.0,0.0,30.0,39.0,9.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,2,0.36,0.36
5,0.0050859106481481176,0.0027956053611495335,0.009997348373484538,0.002115832364186887,0.04335,0.0,0.04335,0.0,0.0,10.0,15.0,5.0,0.0,10.0,15.0,5.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,2,0.36,0.36
6,0.012195606944444437,0.027936814583333303,0.04949876987515345,0.009366348347375708,0.058350000000000124,0.0,0.058350000000000124,0.0,0.0,50.0,61.0,11.0,0.0,50.0,61.0,11.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,2,0.36,0.36
7,0.005801937592592621,0.0005305893851851318,0.008797712175056538,0.0024651851972787853,0.058350000000000124,0.0,0.058350000000000124,0.0,0.0,2.0,9.0,7.0,0.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,2,0.36,0.36
8,0.005438480925926026,0.004245792611111243,0.011511535589319832,0.0018272620522825633,0.02573749999999997,0.0,0.02573749999999997,0.0,1.0,12.0,17.0,4.0,1.0,12.0,17.0,4.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,2,0.36,0.36
9,0.009428555138888961,0.008086296208217547,0.020811526443906714,0.0032966750968002057,0.04706874999999999,0.0,0.04706874999999999,0.0,0.0,18.0,24.0,6.0,0.0,18.0,24.0,6.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,2,0.36,0.36
10,0.0037233744444443717,0.008555537000000002,0.014597935280821428,0.0023190238363770543,0.021806249999999916,0.0,0.021806249999999916,0.0,0.0,28.0,31.0,3.0,0.0,28.0,31.0,3.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,2,0.36,0.36
11,0.012575438715277776,0.0371822778097145,0.06000782152724904,0.01025010500225676,0.03585000000000005,0.0,0.03585000000000005,0.0,0.0,60.0,73.0,13.0,0.0,60.0,73.0,13.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,2,0.36,0.36
12,0.008774257870370339,0.016171746870677794,0.031810330443063584,0.00686432570201545,0.05558125000000014,0.0,0.05558125000000014,0.0,1.0,33.0,43.0,9.0,1.0,33.0,43.0,9.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,2,0.36,0.36
13,0.01620085277777772,0.019232522355555504,0.04192187306396744,0.006488497930634218,0.05518124999999996,0.0,0.05518124999999996,0.0,0.0,33.0,41.0,8.0,0.0,33.0,41.0,8.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,2,0.36,0.36
14,0.013533914722222318,0.00958721825555564,0.028568000552163464,0.0054468675743855055,0.07565624999999987,0.0,0.07565624999999987,0.0,0.0,23.0,31.0,8.0,0.0,23.0,31.0,8.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,2,0.36,0.36
0,0.009692997569444528,0.002114210227111224,0.01949896261905626,0.007691754822500507,0.055500000000000105,0.0,0.055500000000000105,0.0,0.0,6.0,23.0,17.0,0.0,6.0,23.0,17.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,3,0.36,0.36
1,0.010119696180555637,0.008539278078323442,0.02804439037560935,0.009385416116730272,0.0556437500000001,0.0,0.0556437500000001,0.0,0.0,19.0,35.0,16.0,0.0,19.0,35.0,16.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,3,0.36,0.36
2,0.00932784097222239,0.002166953715806108,0.01818721958420877,0.006692424896180271,0.06600000000000006,0.0,0.06600000000000006,0.0,0.0,6.0,19.0,13.0,0.0,6.0,19.0,13.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,3,0.36,0.36
3,0.006066693750000018,0.0006718584255417381,0.00889055729182009,0.0021520051162783327,0.03518749999999993,0.0,0.03518749999999993,0.0,1.0,3.0,9.0,5.0,1.0,3.0,9.0,5.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,3,0.36,0.36
4,0.010692161574073933,0.00749437891789595,0.026570736565147857,0.008384196073177974,0.07240000000000002,0.0,0.07240000000000002,0.0,0.0,18.0,33.0,15.0,0.0,18.0,33.0,15.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,3,0.36,0.36
5,0.004671107314814793,0.0018632694525126947,0.009254500580777703,0.002720123813450215,0.025418749999999934,0.0,0.025418749999999934,0.0,0.0,7.0,14.0,7.0,0.0,7.0,14.0,7.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,3,0.36,0.36
6,0.012659869444444527,0.03637400995370377,0.06618278368365782,0.017148904285509525,0.062281250000000066,0.0,0.062281250000000066,0.0,0.0,63.0,86.0,23.0,0.0,63.0,86.0,23.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,3,0.36,0.36
7,0.0054926370370369515,0.0005834532444444207,0.011496803412097245,0.005420713130615873,0.06284999999999996,0.0,0.06284999999999996,0.0,0.0,3.0,17.0,14.0,0.0,3.0,17.0,14.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,3,0.36,0.36
8,0.004785155092592586,0.006204560185185226,0.01500347643133959,0.004013761153561779,0.023581249999999887,0.0,0.023581249999999887,0.0,0.0,17.0,27.0,10.0,0.0,17.0,27.0,10.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,3,0.36,0.36
9,0.009437585138888815,0.012382994447583395,0.031590327459985246,0.009769747873513035,0.04943750000000002,0.0,0.04943750000000002,0.0,0.0,28.0,45.0,17.0,0.0,28.0,45.0,17.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,3,0.36,0.36
10,0.003760825555555569,0.008775750111111091,0.015332871946613591,0.0027962962799469304,0.01646874999999992,0.0,0.01646874999999992,0.0,0.0,29.0,34.0,5.0,0.0,29.0,34.0,5.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,3,0.36,0.36
11,0.014561496701388843,0.03976571943476259,0.07398676986134456,0.019659553725193124,0.04500000000000004,0.0,0.04500000000000004,0.0,0.0,66.0,92.0,26.0,0.0,66.0,92.0,26.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,3,0.36,0.36
12,0.011815181018518528,0.0069325010402259135,0.02698508843042091,0.00823740637167647,0.07055624999999999,0.0,0.07055624999999999,0.0,1.0,16.0,30.0,13.0,1.0,16.0,30.0,13.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,3,0.36,0.36
13,0.013107849999999921,0.025584357194751717,0.04876075012036274,0.010068542925611101,0.023406249999999962,0.0,0.023406249999999962,0.0,0.0,42.0,56.0,14.0,0.0,42.0,56.0,14.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,3,0.36,0.36
14,0.011103902187500014,0.018774980415740772,0.03992305581285527,0.010044173209614482,0.05237500000000006,0.0,0.05237500000000006,0.0,0.0,42.0,58.0,16.0,0.0,42.0,58.0,16.0,0.0,0.0,0.0,0.0,False,0.6,0.6,0.6,0.6,3,0.36,0.36
0,0.01468057824074076,0.006848060417444901,0.12016919839237805,0.09864055973419239,0.062000000000000055,0.0,0.062000000000000055,0.0,0.0,18.0,,,0.0,18.0,663.0,645.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,0,0.48,0.48
1,0.011454114722222242,0.007030495189594532,0.08129197090305884,0.06280736099124207,0.05260000000000009,0.0,0.05260000000000009,0.0,0.0,17.0,,,0.0,17.0,646.0,629.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,0,0.48,0.48
2,0.009874169444444525,0.004171659876543332,0.08296704990965698,0.06892122058866912,0.05599999999999994,0.0,0.05599999999999994,0.0,0.0,11.0,,,0.0,11.0,680.0,669.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,0,0.48,0.48
3,0.009820755555555505,0.0018106679629629197,0.08765440300474758,0.07602297948622916,0.07179999999999986,0.0,0.07179999999999986,0.0,1.0,6.0,,,1.0,6.0,717.0,710.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,0,0.48,0.48
4,0.01292933499999993,0.011139249788359562,0.11883376641155197,0.09476518162319247,0.08240000000000014,0.0,0.08240000000000014,0.0,0.0,26.0,,,0.0,26.0,663.0,637.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,0,0.48,0.48
5,0.007197159104938233,0.0015112362060378803,0.04729722018018401,0.038588824869207894,0.047599999999999865,0.0,0.047599999999999865,0.0,0.0,6.0,,,0.0,6.0,729.0,723.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,0,0.48,0.48
6,0.017724762962963103,0.026053444467787124,0.20973830880266542,0.1659601013719152,0.09599999999999997,0.0,0.09599999999999997,0.0,0.0,50.0,,,0.0,50.0,562.0,512.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,0,0.48,0.48
7,0.007228130123456689,0.0010877037213402607,0.046938573162150554,0.038622739317353605,0.07780000000000009,0.0,0.07780000000000009,0.0,0.0,5.0,,,0.0,5.0,738.0,733.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,0,0.48,0.48
8,0.006235906666666735,0.004075599206349256,0.013312662927200236,0.0030011570541842447,0.04059999999999997,0.0,0.04059999999999997,0.0,0.0,12.0,22.0,10.0,0.0,12.0,22.0,10.0,0.0,0.0,0.0,0.0,False,0.6,0.8,0.6,0.8,0,0.48,0.48
9,0.012534681666666714,0.019364623261754366,0.15169033552819766,0.11979103059977658,0.059599999999999875,0.0,0.059599999999999875,0.0,0.0,44.0,,,0.0,44.0,643.0,599.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,0,0.48,0.48
10,0.005770773333333312,0.0047443576719576885,0.04494153978914106,0.03442640878385006,0.03359999999999996,0.0,0.03359999999999996,0.0,0.0,18.0,,,0.0,18.0,749.0,731.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,0,0.48,0.48
11,0.014243111574073986,0.05382782546490816,0.16883344871119443,0.10076251167221228,0.035800000000000054,0.0,0.035800000000000054,0.0,1.0,95.0,,,1.0,95.0,506.0,410.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,0,0.48,0.48
12,0.013474453703703704,0.005499768868658661,0.023998542903356568,0.005024320330994203,0.08060000000000012,0.0,0.08060000000000012,0.0,1.0,14.0,26.0,11.0,1.0,14.0,26.0,11.0,0.0,0.0,0.0,0.0,False,0.6,0.8,0.6,0.8,0,0.48,0.48
13,0.023321590740740694,0.02580722673773206,0.14422868259164356,0.09509986511317081,0.07599999999999996,0.0,0.07599999999999996,0.0,0.0,48.0,,,0.0,48.0,575.0,527.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,0,0.48,0.48
14,0.015531289583333385,0.007541054991534346,0.12119912292335788,0.09812677834849015,0.09179999999999999,0.0,0.09179999999999999,0.0,0.0,20.0,,,0.0,20.0,640.0,620.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,0,0.48,0.48
0,0.01468682037037039,0.008695976944444461,0.12376241201637161,0.10037961470155676,0.07599999999999996,0.0,0.07599999999999996,0.0,0.0,24.0,,,0.0,24.0,663.0,639.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,1,0.48,0.48
1,0.01521202830246926,0.017838730462963137,0.06927946805361751,0.03622870928818511,0.06240000000000012,0.0,0.06240000000000012,0.0,1.0,39.0,,,1.0,39.0,646.0,606.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,1,0.48,0.48
2,0.012357761111111087,0.004249710731922485,0.12271815860519386,0.10611068676216029,0.08200000000000007,0.0,0.08200000000000007,0.0,1.0,12.0,,,1.0,12.0,680.0,667.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,1,0.48,0.48
3,0.010268288888888866,0.0009252091297852205,0.013256352768018509,0.0020628547493444227,0.07599999999999996,0.0,0.07599999999999996,0.0,1.0,4.0,10.0,5.0,1.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0,False,0.6,0.8,0.6,0.8,1,0.48,0.48
4,0.009581028703703587,0.004612898394024234,0.04566585770687104,0.03147193060914322,0.058600000000000096,0.0,0.058600000000000096,0.0,0.0,12.0,,,0.0,12.0,663.0,651.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,1,0.48,0.48
5,0.006324494660493785,0.0030614285185184276,0.04393738918205581,0.034551466003043596,0.027999999999999914,0.0,0.027999999999999914,0.0,1.0,11.0,,,1.0,11.0,729.0,717.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,1,0.48,0.48
6,0.019464565740740847,0.0412955447788671,0.15344122444957664,0.0926811139299687,0.10200000000000009,0.0,0.10200000000000009,0.0,0.0,77.0,,,0.0,77.0,562.0,485.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,1,0.48,0.48
7,0.005236911111111131,0.0017656528416225559,0.04473296455753861,0.037730400604804926,0.049800000000000066,0.0,0.049800000000000066,0.0,0.0,8.0,,,0.0,8.0,738.0,730.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,1,0.48,0.48
8,0.007979949876543158,0.005987638447971788,0.04983580031333579,0.03586821198882084,0.041999999999999926,0.0,0.041999999999999926,0.0,1.0,18.0,,,1.0,18.0,707.0,688.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,1,0.48,0.48
9,0.013273131111111058,0.015359180790123217,0.09283827555059776,0.06420596364936348,0.07399999999999995,0.0,0.07399999999999995,0.0,0.0,36.0,,,0.0,36.0,643.0,607.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,1,0.48,0.48
10,0.004092095555555564,0.008773236111111138,0.046155970920796485,0.033290639254129784,0.0,0.0,0.0,0.0,0.0,31.0,,,0.0,31.0,749.0,718.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,1,0.48,0.48
11,0.02163423587962965,0.046613755670323664,0.16523199138911182,0.09698399983915851,0.06980000000000008,0.0,0.06980000000000008,0.0,1.0,80.0,,,1.0,80.0,506.0,425.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,1,0.48,0.48
12,0.015630861728395007,0.01477771360493818,0.13130056830314651,0.10089199296981333,0.09600000000000009,0.0,0.09600000000000009,0.0,1.0,32.0,,,1.0,32.0,657.0,624.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,1,0.48,0.48
13,0.017247996296296253,0.031918633355379034,0.0979777148169152,0.04881108516523991,0.041999999999999926,0.0,0.041999999999999926,0.0,0.0,57.0,,,0.0,57.0,575.0,518.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,1,0.48,0.48
14,0.013748842916666781,0.010941418801151515,0.08983008904827083,0.06513982733045254,0.06979999999999997,0.0,0.06979999999999997,0.0,1.0,29.0,,,1.0,29.0,640.0,610.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,1,0.48,0.48
0,0.016648044907407455,0.003246587407407464,0.05638584091354637,0.03649120859873145,0.08200000000000007,0.0,0.08200000000000007,0.0,0.0,10.0,,,0.0,10.0,663.0,653.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,2,0.48,0.48
1,0.011473358395061806,0.024504853340725274,0.15431812149694601,0.11833990976115893,0.054400000000000115,0.0,0.054400000000000115,0.0,1.0,52.0,,,1.0,52.0,646.0,593.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,2,0.48,0.48
2,0.012812671666666775,0.002225945119047723,0.04784220933695227,0.03280359255123777,0.09419999999999995,0.0,0.09419999999999995,0.0,0.0,6.0,,,0.0,6.0,680.0,674.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,2,0.48,0.48
3,0.010952111111111162,0.007410223769996893,0.02252524967866143,0.004162914797553374,0.07779999999999998,0.0,0.07779999999999998,0.0,1.0,20.0,27.0,6.0,1.0,20.0,27.0,6.0,0.0,0.0,0.0,0.0,False,0.6,0.8,0.6,0.8,2,0.48,0.48
4,0.01006238746913568,0.016635008222844472,0.11454935175766301,0.08785195606568286,0.06599999999999995,0.0,0.06599999999999995,0.0,0.0,40.0,,,0.0,40.0,663.0,623.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,2,0.48,0.48
5,0.007311343827160477,0.003968912867870045,0.049551545636792205,0.03827128894176168,0.05779999999999996,0.0,0.05779999999999996,0.0,0.0,14.0,,,0.0,14.0,729.0,715.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,2,0.48,0.48
6,0.01663012407407416,0.03858475408237372,0.15635133815378,0.10113645999733212,0.07779999999999998,0.0,0.07779999999999998,0.0,0.0,72.0,,,0.0,72.0,562.0,490.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,2,0.48,0.48
7,0.008338139012345591,0.0007126888888888683,0.047118670777083094,0.038067842875848634,0.07780000000000009,0.0,0.07780000000000009,0.0,0.0,3.0,,,0.0,3.0,738.0,735.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,2,0.48,0.48
8,0.007664557901234548,0.005963048874364718,0.04883073012314221,0.03520312334754294,0.03639999999999999,0.0,0.03639999999999999,0.0,1.0,18.0,,,1.0,18.0,707.0,688.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,2,0.48,0.48
9,0.013062832777777755,0.011367348722507442,0.05286925938771503,0.02843907788742983,0.06979999999999997,0.0,0.06979999999999997,0.0,0.0,26.0,,,0.0,26.0,643.0,617.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,2,0.48,0.48
10,0.005595128888888801,0.008295964285714219,0.04791091042935791,0.03401981725475489,0.03359999999999996,0.0,0.03359999999999996,0.0,0.0,29.0,,,0.0,29.0,749.0,720.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,2,0.48,0.48
11,0.01707525162037038,0.04560207310729847,0.14183658838642332,0.07915926365875448,0.047800000000000065,0.0,0.047800000000000065,0.0,1.0,80.0,,,1.0,80.0,506.0,425.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,2,0.48,0.48
12,0.01214028827160496,0.02516647440740738,0.08725223935371074,0.0499454766746984,0.07820000000000005,0.0,0.07820000000000005,0.0,1.0,51.0,,,1.0,51.0,657.0,605.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,2,0.48,0.48
13,0.022002646296296224,0.024837706120105718,0.10388533241138243,0.05704497999498048,0.08199999999999996,0.0,0.08199999999999996,0.0,0.0,46.0,,,0.0,46.0,575.0,529.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,2,0.48,0.48
14,0.018499534444444632,0.010326308501400594,0.09901106901478596,0.07018522606894073,0.1058,0.0,0.1058,0.0,0.0,28.0,,,0.0,28.0,640.0,612.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,2,0.48,0.48
0,0.013348339351851868,0.0029158883333334495,0.15498585570111256,0.13872162801592725,0.07400000000000007,0.0,0.07400000000000007,0.0,0.0,9.0,,,0.0,9.0,663.0,654.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,3,0.48,0.48
1,0.014015145833333409,0.014072554307500873,0.15015221328051465,0.12206451313968036,0.07860000000000011,0.0,0.07860000000000011,0.0,0.0,31.0,,,0.0,31.0,646.0,615.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,3,0.48,0.48
2,0.012937019444444475,0.0030945614638449026,0.11950322108205247,0.10347164017376309,0.08800000000000008,0.0,0.08800000000000008,0.0,1.0,9.0,,,1.0,9.0,680.0,670.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,3,0.48,0.48
3,0.008676897222222202,0.0009398454481792662,0.04742398762868616,0.03780724495828469,0.04800000000000004,0.0,0.04800000000000004,0.0,1.0,3.0,,,1.0,3.0,717.0,713.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,3,0.48,0.48
4,0.014733400617283787,0.012486176887436251,0.1645138277731697,0.13729425026844966,0.10199999999999998,0.0,0.10199999999999998,0.0,0.0,30.0,,,0.0,30.0,663.0,633.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,3,0.48,0.48
5,0.006774346790123342,0.0025629146296296534,0.045401620575173274,0.03606435915542028,0.037799999999999945,0.0,0.037799999999999945,0.0,0.0,9.0,,,0.0,9.0,729.0,720.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,3,0.48,0.48
6,0.017352177777777755,0.046139452167755945,0.2708705893733676,0.2073789594278339,0.08379999999999999,0.0,0.08379999999999999,0.0,0.0,87.0,,,0.0,87.0,562.0,475.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,3,0.48,0.48
7,0.007829256790123362,0.000785128281481362,0.12167800650827265,0.11306362143666793,0.08379999999999999,0.0,0.08379999999999999,0.0,0.0,4.0,,,0.0,4.0,738.0,734.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,3,0.48,0.48
8,0.006637317901234563,0.008469259259259232,0.12111861782359112,0.10601204066309733,0.032199999999999895,0.0,0.032199999999999895,0.0,0.0,24.0,,,0.0,24.0,707.0,683.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,3,0.48,0.48
9,0.01307601166666661,0.019358315627788114,0.15179383490200238,0.11935950760754765,0.06799999999999984,0.0,0.06799999999999984,0.0,0.0,44.0,,,0.0,44.0,643.0,599.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,3,0.48,0.48
10,0.00570019333333327,0.008597230952380963,0.08117441438044859,0.06687699009473436,0.023800000000000043,0.0,0.023800000000000043,0.0,0.0,31.0,,,0.0,31.0,749.0,718.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,3,0.48,0.48
11,0.019720523379629706,0.05488315670842414,0.29394208958333345,0.2193384094952796,0.06000000000000005,0.0,0.06000000000000005,0.0,0.0,96.0,,,0.0,96.0,506.0,410.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,3,0.48,0.48
12,0.01629809320987652,0.011346950907770381,0.1246229341082572,0.0969778899906103,0.10200000000000009,0.0,0.10200000000000009,0.0,1.0,25.0,,,1.0,25.0,657.0,631.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,3,0.48,0.48
13,0.017827605555555404,0.03452771732804216,0.18363298277375628,0.13127765989015872,0.03579999999999994,0.0,0.03579999999999994,0.0,0.0,60.0,,,0.0,60.0,575.0,515.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,3,0.48,0.48
14,0.015229952916666845,0.024923560244708987,0.22371689631570146,0.18356338315432563,0.07399999999999995,0.0,0.07399999999999995,0.0,0.0,58.0,,,0.0,58.0,640.0,582.0,0.0,0.0,1.0,1.0,True,0.6,0.8,0.6,0.8,3,0.48,0.48
0,0.018757840856481578,0.0073161197916666865,0.19282158583521836,0.1667476251870701,0.07990624999999985,0.0,0.07990624999999985,0.0,0.0,21.0,,,0.0,21.0,663.0,642.0,0.0,0.0,1.0,1.0,True,0.6,1.0,0.6,1.0,0,0.6,0.6
1,0.014636540972222334,0.008214872839506282,0.14483387857624008,0.12198246476451147,0.06606250000000002,0.0,0.06606250000000002,0.0,1.0,21.0,,,1.0,21.0,646.0,624.0,0.0,0.0,1.0,1.0,True,0.6,1.0,0.6,1.0,0,0.6,0.6
2,0.012620559027777811,0.005633019290123498,0.17821632565976486,0.15996274734186355,0.0705937499999999,0.0,0.0705937499999999,0.0,0.0,15.0,,,0.0,15.0,680.0,665.0,0.0,0.0,1.0,1.0,True,0.6,1.0,0.6,1.0,0,0.6,0.6
3,0.012737368055555476,0.0024698620370370294,0.18510196934912382,0.1698947392565313,0.08974999999999989,0.0,0.08974999999999989,0.0,1.0,9.0,,,1.0,9.0,717.0,707.0,0.0,0.0,1.0,1.0,True,0.6,1.0,0.6,1.0,0,0.6,0.6
4,0.01652409930555543,0.010791142592592506,0.19038643114364984,0.1630711892455019,0.10299999999999998,0.0,0.10299999999999998,0.0,1.0,31.0,,,1.0,31.0,663.0,631.0,0.0,0.0,1.0,1.0,True,0.6,1.0,0.6,1.0,0,0.6,0.6
