R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,replication,frac_damaged
0.9735309728682416,0.0264690271317583,0.3025967052808272,0.6974032947191727,360.0,460.0,False,3760.0,0.0,0.9999999999999992,00,operational,0,0.175438596491228
0.9735161872969048,0.0264838127030951,0.3025967052808272,0.6974032947191727,360.0,460.0,False,3760.0,0.0,0.9999999999999992,01,operational,0,0.175438596491228
0.9715304975937936,0.0284695024062063,0.3195665640256576,0.6804334359743424,360.0,460.0,False,3760.0,0.0,0.9999999999999992,10,operational,0,0.175438596491228
0.9712503569949098,0.0287496430050901,0.3195665640256576,0.6804334359743424,360.0,470.0,False,3760.0,0.0,0.9999999999999992,11,operational,0,0.175438596491228
0.9772635362576116,0.0227364637423884,0.2634883491228621,0.7365116508771379,360.0,480.0,False,3760.0,0.0,0.9999999999999992,00,operational,1,0.2105263157894736
0.9771508027865816,0.0228491972134184,0.2634883491228621,0.7365116508771379,360.0,480.0,False,3760.0,0.0,0.9999999999999992,01,operational,1,0.2105263157894736
0.9772635362576116,0.0227364637423884,0.2634883491228621,0.7365116508771379,360.0,480.0,False,3760.0,0.0,0.9999999999999992,10,operational,1,0.2105263157894736
0.9771508027865816,0.0228491972134184,0.2634883491228621,0.7365116508771379,360.0,480.0,False,3760.0,0.0,0.9999999999999992,11,operational,1,0.2105263157894736
0.9519818959397298,0.0480181040602701,0.4117471966833963,0.5882528033166037,360.0,660.0,False,3760.0,0.0,0.9999999999999992,00,operational,2,0.2631578947368421
0.9476298409163602,0.0523701590836398,0.4117471966833963,0.5882528033166037,360.0,730.0,False,3760.0,0.0,0.9999999999999992,01,operational,2,0.2631578947368421
0.9488406294912832,0.0511593705087167,0.4284009122804263,0.5715990877195737,360.0,660.0,False,3760.0,0.0,0.9999999999999992,10,operational,2,0.2631578947368421
0.945394012486118,0.0546059875138819,0.4284009122804263,0.5715990877195737,360.0,740.0,False,3760.0,0.0,0.9999999999999992,11,operational,2,0.2631578947368421
0.9686562632368276,0.0313437367631722,0.335109560545123,0.664890439454877,360.0,510.0,False,3760.0,0.0,0.9999999999999992,00,operational,3,0.2280701754385964
0.9685000909871836,0.0314999090128162,0.335109560545123,0.664890439454877,360.0,510.0,False,3760.0,0.0,0.9999999999999992,01,operational,3,0.2280701754385964
