R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,replication,arm_check,design_seed
0.95710441301904,0.04289558698096,0.3838884906750023,0.6161115093249977,360.0,650.0,False,3760.0,0.0,0.9999999999999992,11,operational,31,11,0
0.915711380258608,0.084288619741392,0.4533987938018271,0.5466012061981729,360.0,1010.0,False,3760.0,0.0,0.9999999999999992,00,operational,36,0,0
0.9071002850581577,0.0928997149418423,0.4797190407171671,0.5202809592828329,360.0,1010.0,False,3760.0,0.0,0.9999999999999992,10,operational,36,10,0
0.9152749461199812,0.0847250538800188,0.4533987938018271,0.5466012061981729,360.0,1020.0,False,3760.0,0.0,0.9999999999999992,01,operational,36,1,0
0.905763342432357,0.0942366575676429,0.4797190407171671,0.5202809592828329,360.0,1030.0,False,3760.0,0.0,0.9999999999999992,11,operational,36,11,0
0.9284770237504362,0.0715229762495638,0.4590439599278735,0.5409560400721265,360.0,960.0,False,3760.0,0.0,0.9999999999999992,00,operational,41,0,0
0.9148042125638364,0.0851957874361635,0.5135470310829422,0.4864529689170578,360.0,960.0,False,3760.0,0.0,0.9999999999999992,10,operational,41,10,0
0.9233965935365,0.0766034064634999,0.4590439599278735,0.5409560400721265,360.0,1040.0,False,3760.0,0.0,0.9999999999999992,01,operational,41,1,0
0.8390010529764941,0.1609989470235059,0.5135470310829422,0.4864529689170578,360.0,,True,3760.0,1.0,0.9061811327489596,11,operational,41,11,0
0.8755843179192039,0.1244156820807961,0.5620603739599803,0.4379396260400197,360.0,1260.0,False,3760.0,0.0,0.9999999999999992,00,operational,46,0,0
0.8693605095059874,0.1306394904940125,0.5650469448170445,0.4349530551829554,360.0,1270.0,False,3760.0,0.0,0.9999999999999992,10,operational,46,10,0
0.8685452525425564,0.1314547474574435,0.5620603739599803,0.4379396260400197,360.0,1350.0,False,3760.0,0.0,0.9999999999999992,01,operational,46,1,0
0.8005759073447892,0.1994240926552107,0.5650469448170445,0.4349530551829554,360.0,,True,3760.0,1.0,0.9061811327489596,11,operational,46,11,0
0.8958011384875992,0.1041988615124007,0.5020211007875758,0.4979788992124242,360.0,1200.0,False,3760.0,0.0,0.9999999999999992,00,operational,51,0,0
0.8882817798181449,0.111718220181855,0.5086561665332707,0.4913438334667293,360.0,1200.0,False,3760.0,0.0,0.9999999999999992,10,operational,51,10,0
0.889770664491638,0.110229335508362,0.5020211007875758,0.4979788992124242,360.0,1280.0,False,3760.0,0.0,0.9999999999999992,01,operational,51,1,0
0.8184254250045919,0.181574574995408,0.5086561665332707,0.4913438334667293,360.0,,True,3760.0,1.0,0.9061811327489596,11,operational,51,11,0
0.7629481640389381,0.2370518359610619,0.8562823335524294,0.1437176664475705,360.0,1950.0,False,3760.0,0.0,0.9999999999999992,00,operational,56,0,0
0.7444718404324986,0.2555281595675014,0.9283535567222784,0.0716464432777216,200.0,1950.0,False,3760.0,0.0,0.9999999999999992,10,operational,56,10,0
0.6768845810672381,0.3231154189327618,0.8562823335524294,0.1437176664475705,360.0,2340.0,False,3760.0,0.0,0.9999999999999992,01,operational,56,1,0
