R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,replication,frac_damaged
0.7729116121438744,0.2270883878561256,0.9250690748982852,0.0749309251017148,360.0,1860.0,False,3760.0,0.0,0.9999999999999992,00,operational,0,0.5614035087719298
0.7574728684298944,0.2425271315701056,0.9250690748982852,0.0749309251017148,360.0,2020.0,False,3760.0,0.0,0.9999999999999992,01,operational,0,0.5614035087719298
0.7540686595655414,0.2459313404344586,0.9813524459651,0.0186475540349,360.0,1870.0,False,3760.0,0.0,0.9999999999999992,10,operational,0,0.5614035087719298
0.6546674013604095,0.3453325986395905,0.9813524459651,0.0186475540349,360.0,,True,3760.0,1.0,0.8435994411819693,11,operational,0,0.5614035087719298
0.7838428321984183,0.2161571678015816,0.9107772938873546,0.0892227061126454,360.0,1940.0,False,3760.0,0.0,0.9999999999999992,00,operational,1,0.5789473684210527
0.7384338513284162,0.2615661486715838,0.9107772938873546,0.0892227061126454,360.0,2220.0,False,3760.0,0.0,0.9999999999999992,01,operational,1,0.5789473684210527
0.7708042167010226,0.2291957832989773,0.9705620286413336,0.0294379713586664,360.0,1940.0,False,3760.0,0.0,0.9999999999999992,10,operational,1,0.5789473684210527
0.6675344433370641,0.3324655566629358,0.9705620286413336,0.0294379713586664,360.0,2070.0,False,3760.0,0.0,0.9999999999999992,11,operational,1,0.5789473684210527
0.701769381565905,0.298230618434095,0.7886981001576083,0.2113018998423917,260.0,2430.0,False,3760.0,0.0,0.9999999999999992,00,operational,2,0.5789473684210527
0.6663461598281587,0.3336538401718413,0.7886981001576083,0.2113018998423917,260.0,2880.0,False,3760.0,0.0,0.9999999999999992,01,operational,2,0.5789473684210527
0.6763547027617164,0.3236452972382836,0.8186100130632257,0.1813899869367743,260.0,2440.0,False,3760.0,0.0,0.9999999999999992,10,operational,2,0.5789473684210527
0.6153097002064838,0.3846902997935162,0.8186100130632257,0.1813899869367743,260.0,,True,3760.0,1.0,0.9061811327489596,11,operational,2,0.5789473684210527
0.7735965248399886,0.2264034751600113,0.8906676419329116,0.1093323580670884,280.0,1970.0,False,3760.0,0.0,0.9999999999999992,00,operational,3,0.5614035087719298
0.7161432864912176,0.2838567135087824,0.8906676419329116,0.1093323580670884,280.0,2180.0,False,3760.0,0.0,0.9999999999999992,01,operational,3,0.5614035087719298
0.7507008404029509,0.249299159597049,0.9493572526414824,0.0506427473585174,280.0,1970.0,False,3760.0,0.0,0.9999999999999992,10,operational,3,0.5614035087719298
0.1070082858458932,0.8929917141541067,0.9493572526414824,0.0506427473585174,280.0,,True,3760.0,1.0,0.0732831506098829,11,operational,3,0.5614035087719298
0.7871524030677699,0.2128475969322301,0.6360004907448435,0.3639995092551564,360.0,1860.0,False,3760.0,0.0,0.9999999999999992,00,operational,4,0.4912280701754385
0.7660668621121058,0.2339331378878941,0.6360004907448435,0.3639995092551564,360.0,2150.0,False,3760.0,0.0,0.9999999999999992,01,operational,4,0.4912280701754385
0.7713924572854981,0.2286075427145019,0.6414058131278431,0.3585941868721569,360.0,1860.0,False,3760.0,0.0,0.9999999999999992,10,operational,4,0.4912280701754385
0.6883281767442554,0.3116718232557446,0.6414058131278431,0.3585941868721569,360.0,,True,3760.0,1.0,0.8435994411819693,11,operational,4,0.4912280701754385
0.8639972557949287,0.1360027442050713,0.530584080608969,0.469415919391031,360.0,1440.0,False,3760.0,0.0,0.9999999999999992,00,operational,5,0.4736842105263157
0.8541493724028062,0.1458506275971938,0.530584080608969,0.469415919391031,360.0,1560.0,False,3760.0,0.0,0.9999999999999992,01,operational,5,0.4736842105263157
0.8537424718836876,0.1462575281163124,0.5354321053493334,0.4645678946506666,360.0,1440.0,False,3760.0,0.0,0.9999999999999992,10,operational,5,0.4736842105263157
0.8435555050335202,0.1564444949664798,0.5354321053493334,0.4645678946506666,360.0,1570.0,False,3760.0,0.0,0.9999999999999992,11,operational,5,0.4736842105263157
0.7431132191998017,0.2568867808001983,0.713673133240075,0.2863268667599249,280.0,2200.0,False,3760.0,0.0,0.9999999999999992,00,operational,6,0.631578947368421
0.6957445456072977,0.3042554543927023,0.713673133240075,0.2863268667599249,280.0,2510.0,False,3760.0,0.0,0.9999999999999992,01,operational,6,0.631578947368421
0.7297094802806379,0.2702905197193621,0.7185009594607797,0.2814990405392202,280.0,2210.0,False,3760.0,0.0,0.9999999999999992,10,operational,6,0.631578947368421
0.6102143689620422,0.3897856310379578,0.7185009594607797,0.2814990405392202,280.0,,True,3760.0,1.0,0.8435994411819692,11,operational,6,0.631578947368421
0.9232556885927616,0.0767443114072383,0.4743152384318259,0.5256847615681741,360.0,980.0,False,3760.0,0.0,0.9999999999999992,00,operational,7,0.3859649122807017
