R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,replication,arm_check,loss_T1750,loss_T3500,loss_T5250,loss_T7000,loss_T8750,loss_T10500,loss_T12250,loss_T14000
0.956970164082341,0.0430298359176589,0.6994798774918642,0.3005201225081357,360.0,1500.0,False,13760.0,0.0,0.9999999999999992,00,operational,91,0,0.3441872409172949,0.1721193436706346,0.1147462291137566,0.0860596718353176,0.0688477374682541,0.0573731145568786,0.0491769553344674,0.0430298359176589
0.9514069295509452,0.0485930704490548,0.7487369160778926,0.2512630839221074,360.0,1500.0,False,13760.0,0.0,0.9999999999999992,10,operational,91,10,0.3886865026058617,0.194372281796218,0.1295815211974789,0.0971861408981091,0.0777489127184875,0.0647907605987396,0.0555349376560626,0.0485930704490548
0.9540991237316712,0.0459008762683287,0.6994798774918642,0.3005201225081357,360.0,1610.0,False,13760.0,0.0,0.9999999999999992,01,operational,91,1,0.3655948542156578,0.183603505073313,0.1224023367155421,0.0918017525366567,0.0734414020293254,0.0612011683577712,0.0524581443066614,0.0459008762683287
0.8087473031542151,0.1912526968457849,0.7487369160778926,0.2512630839221074,360.0,,True,13760.0,1.0,0.8435994411819693,11,operational,91,11,0.4352081922230116,0.2958091109290478,0.2493395935587087,0.2261048348735392,0.2121639796624376,0.2028700761883698,0.1962315737068928,0.1912526968457849
0.9713607083279946,0.0286392916720054,0.7300626216492182,0.2699373783507818,360.0,1070.0,False,13760.0,0.0,0.9999999999999992,00,operational,121,0,0.2291143333760241,0.1145571666880197,0.07637144445868,0.0572785833440101,0.0458228666752081,0.0381857222293401,0.0327306190537204,0.0286392916720054
0.9662142091998652,0.0337857908001348,0.8170988675709676,0.1829011324290324,360.0,1070.0,False,13760.0,0.0,0.9999999999999992,10,operational,121,10,0.2702863264010581,0.1351431632005377,0.090095442133692,0.0675715816002691,0.0540572652802153,0.0450477210668461,0.0386123323430113,0.0337857908001348
0.9703118914494132,0.0296881085505867,0.7300626216492182,0.2699373783507818,360.0,1120.0,False,13760.0,0.0,0.9999999999999992,01,operational,121,1,0.2375048684044746,0.1187524342023457,0.0791682894682306,0.0593762171011731,0.0475009736809385,0.0395841447341155,0.0339292669149563,0.0296881085505867
0.9646356545579344,0.0353643454420655,0.8170988675709676,0.1829011324290324,360.0,1160.0,False,13760.0,0.0,0.9999999999999992,11,operational,121,11,0.2829147635346565,0.1414573817682607,0.0943049211788404,0.0707286908841305,0.0565829527073045,0.0471524605894204,0.040416394790932,0.0353643454420655
0.9806617550870504,0.0193382449129496,0.4263686587335416,0.5736313412664584,360.0,880.0,False,13760.0,0.0,0.9999999999999992,00,operational,151,0,0.1547059593035942,0.0773529796517973,0.0515686531011981,0.0386764898258988,0.030941191860719,0.0257843265505992,0.0221008513290853,0.0193382449129496
0.9784168335336624,0.0215831664663375,0.4465756420714775,0.5534243579285225,360.0,880.0,False,13760.0,0.0,0.9999999999999992,10,operational,151,10,0.1726653317306965,0.0863326658653484,0.0575551105768989,0.0431663329326744,0.0345330663461396,0.0287775552884497,0.0246664759615286,0.0215831664663375
0.9803810381241151,0.0196189618758848,0.4263686587335416,0.5736313412664584,360.0,890.0,False,13760.0,0.0,0.9999999999999992,01,operational,151,1,0.1569516950070751,0.0784758475035377,0.0523172316690253,0.0392379237517691,0.0313903390014153,0.0261586158345129,0.0224216707152969,0.0196189618758848
0.8905371674775688,0.1094628325224311,0.4465756420714775,0.5534243579285225,360.0,,True,13760.0,1.0,0.9061811327489596,11,operational,151,11,0.218970589422165,0.1563947283366027,0.1355361079747484,0.1251067977938216,0.1188492116852655,0.1146774876128946,0.1116976847040583,0.1094628325224311
0.9854025549771918,0.0145974450228082,0.4750092472414219,0.5249907527585781,360.0,760.0,False,13760.0,0.0,0.9999999999999992,00,operational,181,0,0.1167795601824622,0.0583897800912314,0.0389265200608209,0.029194890045616,0.0233559120364927,0.0194632600304106,0.0166827943117808,0.0145974450228082
0.9824169573951076,0.0175830426048924,0.6122455324442181,0.3877544675557819,360.0,760.0,False,13760.0,0.0,0.9999999999999992,10,operational,181,10,0.1406643408391361,0.0703321704195683,0.0468881136130456,0.0351660852097843,0.0281328681678274,0.0234440568065231,0.0200949058341627,0.0175830426048924
0.983989996318144,0.0160100036818559,0.4750092472414219,0.5249907527585781,360.0,830.0,False,13760.0,0.0,0.9999999999999992,01,operational,181,1,0.1280800294548431,0.0640400147274218,0.0426933431516147,0.0320200073637111,0.025616005890969,0.0213466715758074,0.0182971470649782,0.0160100036818559
